5.116450033864877511e+00	8.013357402401735996e+00	1.843635349728213768e+01	-6.528954925987632407e+01
4.975903161920704143e+00	7.687148290650850591e+00	1.693527022845164254e+01	-8.914200212431471471e+01
4.842797895920622153e+00	7.385536450172546452e+00	1.565346580937831433e+01	-1.411159020346436535e+02
4.716574569087277347e+00	7.105878210584507748e+00	1.454631142985774339e+01	-3.422835566584103049e+02
4.596738221161237092e+00	6.845919111380423416e+00	1.358060844530984745e+01	7.838507480228462327e+02
4.482795682555995143e+00	6.603603445171331465e+00	1.273071712804100564e+01	1.815936644155962938e+02
4.374265622115890650e+00	6.377071854976126275e+00	1.197657243517887871e+01	1.023063602920912132e+02
4.270782003002015159e+00	6.164854289698608270e+00	1.130293392759686633e+01	7.102780979973472597e+01
4.172080749029629665e+00	5.965800724141794298e+00	1.069806758754722154e+01	5.429866922759111247e+01
4.077961317870154367e+00	5.778979112605721724e+00	1.015271784013907030e+01	4.389576740348548611e+01
3.988192866055272567e+00	5.603461394643495908e+00	9.658990151717622652e+00	3.680751922224857964e+01
3.902567196363884161e+00	5.438428444256552474e+00	9.210381150439346243e+00	3.167272881639177129e+01
3.820907987964851316e+00	5.283177342727173098e+00	8.801545849219200690e+00	2.778682814084722708e+01
3.743049791171917828e+00	5.137069703522979758e+00	8.427964532303898082e+00	2.474787600073507221e+01
3.668862019692930243e+00	4.999573324504259730e+00	8.085914709585560800e+00	2.231069523930338150e+01
3.598117837030541111e+00	4.870003462597203736e+00	7.771708382125695813e+00	2.031355536292268837e+01
3.530638319071763398e+00	4.747800633468195919e+00	7.482340516303408684e+00	1.864863087237779737e+01
3.466345802215983873e+00	4.632625626173446420e+00	7.215630388507578097e+00	1.724281944281143808e+01
3.404948137712439760e+00	4.523760379110770558e+00	6.968722996741636422e+00	1.603859143147877475e+01
3.346231315816138974e+00	4.420663466557220644e+00	6.739415660209570724e+00	1.499516588723648702e+01
3.289926026997623154e+00	4.322714651792743723e+00	6.525506967051244445e+00	1.408072284150366293e+01
3.235802704156312437e+00	4.229389755490799097e+00	6.325174871490159667e+00	1.327145291762438717e+01
3.183741101616811786e+00	4.140380982086111494e+00	6.137200912774456896e+00	1.255035768379907246e+01
3.133540590199768605e+00	4.055247408284324173e+00	5.960163012445408803e+00	1.190263566659685601e+01
3.085122193665021051e+00	3.973778848958834597e+00	5.793219105777615674e+00	1.131794814099239943e+01
3.038442527270424520e+00	3.895832884687147057e+00	5.635719677693309393e+00	1.078817814147035925e+01
2.993437853269315330e+00	3.821235599254164672e+00	5.486989280772650801e+00	1.030628303018546355e+01
2.950100593171931074e+00	3.749917864369675335e+00	5.346608285782291858e+00	9.866993657118346306e+00
2.908315840948402009e+00	3.681627356013072117e+00	5.213811827435923085e+00	9.464652541658683305e+00
2.867996825692843199e+00	3.616168605949441339e+00	5.087990472456143998e+00	9.094759886644757430e+00
2.829007116144252709e+00	3.553267570489743399e+00	4.968411071870032281e+00	8.752972006698549023e+00
2.791276871125583092e+00	3.492770474407535186e+00	4.854610119496403087e+00	8.436180094221697345e+00
2.754751344771995125e+00	3.434553027811781067e+00	4.746202898360060374e+00	8.141813422482474749e+00
2.719438608592328332e+00	3.378600288776382410e+00	4.643033222267813898e+00	7.868175986565024260e+00
2.685325322156908001e+00	3.324861145267857143e+00	4.544882265488051409e+00	7.613561241560921289e+00
2.652423678349043357e+00	3.273328505615191286e+00	4.451624807817486484e+00	7.376663664524638619e+00
2.620646685323622549e+00	3.223829721476033416e+00	4.362829158816433406e+00	7.155503229971914791e+00
2.590003201053089565e+00	3.176356765454397824e+00	4.278390319826144150e+00	6.949091590545566355e+00
2.560472323882310608e+00	3.130853577538210697e+00	4.198120319064528871e+00	6.756317728278837365e+00
2.531953762835994048e+00	3.087133991066714600e+00	4.121598102448925438e+00	6.575585352706599274e+00
2.504364594615419382e+00	3.045045447488657242e+00	4.048479075851330933e+00	6.405592288915702426e+00
2.477648262977946825e+00	3.004480570498024861e+00	3.978511043633249589e+00	6.245341554060845013e+00
2.451706459295745155e+00	2.965265319203576500e+00	3.911328001036208146e+00	6.093629987980869522e+00
2.426518805886549668e+00	2.927354996728215752e+00	3.846806636629699128e+00	5.949886225439472653e+00
2.402053390909641095e+00	2.890687623591857047e+00	3.784797194243401997e+00	5.813513354674418210e+00
2.378288210597141017e+00	2.855217609576093718e+00	3.725182657590215829e+00	5.684021308198665245e+00
2.355144480599093093e+00	2.820808569510451669e+00	3.667688008095715269e+00	5.560591504698436438e+00
2.332560737285120922e+00	2.787354207975436093e+00	3.612098100280974222e+00	5.442577966672147660e+00
2.310453445007194961e+00	2.754714803842655435e+00	3.558144529856340554e+00	5.329248504644530371e+00
2.288728588527435992e+00	2.722734384367783811e+00	3.505534651136900326e+00	5.219847851912791548e+00
2.267324689861481612e+00	2.691312217645560168e+00	3.454079191400857507e+00	5.113875130098467281e+00
2.246172797284088585e+00	2.660336190572359261e+00	3.403572069219598539e+00	5.010812456869120801e+00
2.225242539184219659e+00	2.629756757355284247e+00	3.353919407961041266e+00	4.910400200072094101e+00
2.204523684725219645e+00	2.599556832842145671e+00	3.305084691377827344e+00	4.812507759026466658e+00
2.184083644584417616e+00	2.569842661483269008e+00	3.257244107386255472e+00	4.717453464284719011e+00
2.163932082880075214e+00	2.540626692753187754e+00	3.210408654120583183e+00	4.625200146985751992e+00
2.144094832172267040e+00	2.511946952684589451e+00	3.164632990552810998e+00	4.535802013782164188e+00
2.124622065604661270e+00	2.483878577254571507e+00	3.120033567644049377e+00	4.449438748537535737e+00
2.105519673253093416e+00	2.456427410898818220e+00	3.076608606462548856e+00	4.366045850217628477e+00
2.086796654756552183e+00	2.429603563136545574e+00	3.034362871755694080e+00	4.285573116486343537e+00
2.068462081828530419e+00	2.403417603294259575e+00	2.993302773263970540e+00	4.207977891261724501e+00
2.050471814939849313e+00	2.377795810083072503e+00	2.953292143102300482e+00	4.132934717268787139e+00
2.032830747069943378e+00	2.352741594091491528e+00	2.914325789697862046e+00	4.060386008267180102e+00
2.015589648055414518e+00	2.328329773299561811e+00	2.876517583413410240e+00	3.990509073194852263e+00
1.998743519809023539e+00	2.304547842085723719e+00	2.839834776844614606e+00	3.923191435417905382e+00
1.982330867934167129e+00	2.281451089263985654e+00	2.804357963574374057e+00	3.858544920205874806e+00
1.966434415140130954e+00	2.259163425582554563e+00	2.770280665100480988e+00	3.796896976194353179e+00
1.951037902043842420e+00	2.237655738687679641e+00	2.737543385629426673e+00	3.738086138707463757e+00
1.936185912238063356e+00	2.216992415706375841e+00	2.706240557183007045e+00	3.682248502273843815e+00
1.921858768736872447e+00	2.197139309945542962e+00	2.676305719142192174e+00	3.629216358791164776e+00
1.908000579650476647e+00	2.178008282099711757e+00	2.647586635597451554e+00	3.578666536395279429e+00
1.894532324532927081e+00	2.159476268441159696e+00	2.619876174463223073e+00	3.530181149593048850e+00
1.881441298119827632e+00	2.141522905382883035e+00	2.593136370366152299e+00	3.483666154641521739e+00
1.868638263179132952e+00	2.124010827752664810e+00	2.567140263838282088e+00	3.438679312772882302e+00
1.856157751313947335e+00	2.106991514753833172e+00	2.541967266769371570e+00	3.395351768696726502e+00
1.843963187364574763e+00	2.090408001892041678e+00	2.517521460024935820e+00	3.353489896062393782e+00
1.832008720645027511e+00	2.074189467195040937e+00	2.493685542959896306e+00	3.312864507408572745e+00
1.820283654055008027e+00	2.058319088026263177e+00	2.470429936966224815e+00	3.273409993688103814e+00
1.808725972955398609e+00	2.042702419178699103e+00	2.447601285590001563e+00	3.234837229910215051e+00
1.797294745348522627e+00	2.027277690901987395e+00	2.425099731514297030e+00	3.196957871866100920e+00
1.785971345021096113e+00	2.012016757789363730e+00	2.402879664399349302e+00	3.159684850296831993e+00
1.774751300645664109e+00	1.996913024624317856e+00	2.380929936831398752e+00	3.122993605559100327e+00
1.763599868939469850e+00	1.981913810637942586e+00	2.359165752496940271e+00	3.086727044910708706e+00
1.752563080683951391e+00	1.967088536172381996e+00	2.337696518157364345e+00	3.051076982701766305e+00
1.741629935760453218e+00	1.952419933145561837e+00	2.316493317232763083e+00	3.015986392309259134e+00
1.730723851202685237e+00	1.937792848719908978e+00	2.295373631744035414e+00	2.981127594452396501e+00
1.719772216435812018e+00	1.923099553888247826e+00	2.274168936309513445e+00	2.946203093747230994e+00
1.708688559490802339e+00	1.908211539195555195e+00	2.252678809629613976e+00	2.910862830988210082e+00
1.697460645651599043e+00	1.893112244680831946e+00	2.230880383022598945e+00	2.875073983921596632e+00
1.686067452409466094e+00	1.877772225132682271e+00	2.208730848341560193e+00	2.838769082687301104e+00
1.674504645277579140e+00	1.862186406035848396e+00	2.186225031276974651e+00	2.801946157718903763e+00
1.662753670959096652e+00	1.846327548311484934e+00	2.163322312058416408e+00	2.764540954650305693e+00
1.650862784418371421e+00	1.830268475982295806e+00	2.140138672223163674e+00	2.726761822098282995e+00
1.638857064899090998e+00	1.814046791787262913e+00	2.116734068916893641e+00	2.688717145213331161e+00
1.626766860969461659e+00	1.797707940009289684e+00	2.093180088814969864e+00	2.650533027228567651e+00
1.614634560034219790e+00	1.781315165654210331e+00	2.069575476225090416e+00	2.612380459858743009e+00
1.602502783278525245e+00	1.764931680841960837e+00	2.046018156000655175e+00	2.574426758614643429e+00
1.590437703165335392e+00	1.748654821454739938e+00	2.022657131156197607e+00	2.536922073534710442e+00
1.578537613402611006e+00	1.732628409317012563e+00	1.999711229508623234e+00	2.500230672963189349e+00
1.566888563347053509e+00	1.716977074909949996e+00	1.977367640280143668e+00	2.464657728244742607e+00
1.555565678239987371e+00	1.701809678653987357e+00	1.955788938678448607e+00	2.430464037757873896e+00
1.544589797957128363e+00	1.687154581334993075e+00	1.935013563742816078e+00	2.397699754106727088e+00
1.533995495375945151e+00	1.673061163943253549e+00	1.915112884250080860e+00	2.366471090965864832e+00
1.523767423678802579e+00	1.659505716580817580e+00	1.896047089993387891e+00	2.336699194881834085e+00
1.513878645441992798e+00	1.646447181807811244e+00	1.877749900295472729e+00	2.308262161518429778e+00
1.504316019560278939e+00	1.633865733624451089e+00	1.860188654147794107e+00	2.281096466409465950e+00
1.495077199830959547e+00	1.621757030294016078e+00	1.843354043957330157e+00	2.255177740263153652e+00
1.486109733498211183e+00	1.610043411966058269e+00	1.827125887155117256e+00	2.230299654619706917e+00
1.477388930262568900e+00	1.598689349182153885e+00	1.811449712423006897e+00	2.206367499735615745e+00
1.468852572205155749e+00	1.587603982709895334e+00	1.796187202044965847e+00	2.183149528968670872e+00
1.460493255803522183e+00	1.576776151838174211e+00	1.781320486899913069e+00	2.160612970567543201e+00
1.452304458141713051e+00	1.566195974651498179e+00	1.766833686174563045e+00	2.138728599617762516e+00
1.444227173830818556e+00	1.555777118553427929e+00	1.752595816409476814e+00	2.117279443849408249e+00
1.436247622530534729e+00	1.545498995850722812e+00	1.738575016700463660e+00	2.096211302178049074e+00
1.428355685910731365e+00	1.535346301166396144e+00	1.724747465848858852e+00	2.075483580495192548e+00
1.420571007294903598e+00	1.525347446647197680e+00	1.711155214058717400e+00	2.055162511996927677e+00
1.412927440084553510e+00	1.515551868702798233e+00	1.697872094977030732e+00	2.035365752277629170e+00
1.405402288888423001e+00	1.505926804032398092e+00	1.684848819224063154e+00	2.016011944621777463e+00
1.397964152975641028e+00	1.496427388146114756e+00	1.672018752224816662e+00	1.996993175869812287e+00
1.390635729374009477e+00	1.487086663198682324e+00	1.659431000951420154e+00	1.978387026425518780e+00
1.383421086520001841e+00	1.477910212107055976e+00	1.647093178356059839e+00	1.960203663299603161e+00
1.376361290622327926e+00	1.468956282661673995e+00	1.635090240593213506e+00	1.942575476540082891e+00
1.369495678000981931e+00	1.460280232020563007e+00	1.623502278550597255e+00	1.925625970835858070e+00
1.362955117885824574e+00	1.452069374087478604e+00	1.612604946460819422e+00	1.909789571480447590e+00
1.356829878473726492e+00	1.444452611482411886e+00	1.602586914247998040e+00	1.895360434135773930e+00
1.351153387296367026e+00	1.437476209888407741e+00	1.593513606234857605e+00	1.882435659301811004e+00
1.345952725572657993e+00	1.431177461524131500e+00	1.585437411109775541e+00	1.871092170446768455e+00
1.341314903674510450e+00	1.425682032784411746e+00	1.578543661976786527e+00	1.861620365380244779e+00
1.337142270366618479e+00	1.420848976507843142e+00	1.572622589777223912e+00	1.853683744060262706e+00
1.333354240225154141e+00	1.416561766639267139e+00	1.567500869340414216e+00	1.847005207985939146e+00
1.329847822616556874e+00	1.412671993010385929e+00	1.562958549707732514e+00	1.841234872815688428e+00
1.326591086355523252e+00	1.409134110711875554e+00	1.558928641817899141e+00	1.836266751134447039e+00
1.323483491733590700e+00	1.405803261579216645e+00	1.555196714264477142e+00	1.831760692880065156e+00
1.320499429313959139e+00	1.402642877139724131e+00	1.551709076859379755e+00	1.827632224104884351e+00
1.317566714495329805e+00	1.399549308898411004e+00	1.548312684458202471e+00	1.823639093617949403e+00
1.314582467173920355e+00	1.396375068837842459e+00	1.544790170681477504e+00	1.819438106302547986e+00
1.311456478854862384e+00	1.392990639654003049e+00	1.540950478240152854e+00	1.814727501421031564e+00
1.308140310925250960e+00	1.389326728709754155e+00	1.536691712918450303e+00	1.809346899002985509e+00
1.304692849642006491e+00	1.385468443769933833e+00	1.532140065366799364e+00	1.803496584104937739e+00
1.301125433896600514e+00	1.381431514789941417e+00	1.527318300026548448e+00	1.797212360899995920e+00
1.297502270425155313e+00	1.377307729364845690e+00	1.522361425738876450e+00	1.790707103316875326e+00
1.293882494700062225e+00	1.373181698664304395e+00	1.517393890495461584e+00	1.784176806505606727e+00
1.290328554856895904e+00	1.369142464399960568e+00	1.512546318128848988e+00	1.777826715437601068e+00
1.286867180318412629e+00	1.365227446474433171e+00	1.507872976243903373e+00	1.771741531374125156e+00
1.283521933767021173e+00	1.361470301444455355e+00	1.503423138252007574e+00	1.765998157938937885e+00
1.280339518032728385e+00	1.357938056216277278e+00	1.499295445267378124e+00	1.760751563242583861e+00
1.277304634233404013e+00	1.354608105786519356e+00	1.495455903565255040e+00	1.755947298578932614e+00
1.274389302626032672e+00	1.351440104845205825e+00	1.491844869944914276e+00	1.751491113252929832e+00
1.271586229582937433e+00	1.348424087386902004e+00	1.488448196322278427e+00	1.747361335319519204e+00
1.268830631462093406e+00	1.345468179747390858e+00	1.485131769153708037e+00	1.743348350792370605e+00
1.266065295435953475e+00	1.342492039521031133e+00	1.481779077996537630e+00	1.739270861568231075e+00
1.263257809037974022e+00	1.339450436516657739e+00	1.478324974423977478e+00	1.735028331080376685e+00
1.260323566788312810e+00	1.336223010182279403e+00	1.474593522252248157e+00	1.730345932543194021e+00
1.257220430879873119e+00	1.332750258967652979e+00	1.470498129190673797e+00	1.725088747839028658e+00
1.253932919371657295e+00	1.329010559524954171e+00	1.466007736695644992e+00	1.719209268889819064e+00
1.250486837285034847e+00	1.325041353556287049e+00	1.461178137322142856e+00	1.712796619762851691e+00
1.246837437941304971e+00	1.320778548343436665e+00	1.455915372241686656e+00	1.705704225708663646e+00
1.242976750862525570e+00	1.316210870660949883e+00	1.450203261276046041e+00	1.697907803113720471e+00
1.238974134348584277e+00	1.311438188527449533e+00	1.444189310467749232e+00	1.689640209508575630e+00
1.234844270607568406e+00	1.306481960552149379e+00	1.437905580426112495e+00	1.680952653115117768e+00
1.230631992262367858e+00	1.301407155017561434e+00	1.431448390144129723e+00	1.671997424647604369e+00
1.226374354273901623e+00	1.296267032488876980e+00	1.424896189254052370e+00	1.662897807569770681e+00
1.222105211512337419e+00	1.291110328501528182e+00	1.418320852712862123e+00	1.653766832097429473e+00
1.217793744551431079e+00	1.285892603266056256e+00	1.411656874188280675e+00	1.644501799901727734e+00
1.213395894647933293e+00	1.280550609862793232e+00	1.404811380508413254e+00	1.634957702157253001e+00
1.208905353186641829e+00	1.275075594417472535e+00	1.397771999321487213e+00	1.625116216767834798e+00
1.204290716454694987e+00	1.269422812306978399e+00	1.390473539784896406e+00	1.614876583902607132e+00
1.199582007489551350e+00	1.263635527479655796e+00	1.382979928680484694e+00	1.604339676638028234e+00
1.194752175859389531e+00	1.257674229565380219e+00	1.375232802912134566e+00	1.593414825811472646e+00
1.189824331593479778e+00	1.251571827718761298e+00	1.367280320818984984e+00	1.582177390464677424e+00
1.184851017890647507e+00	1.245402505273258909e+00	1.359230236514654466e+00	1.570794523414242860e+00
1.179918256642900509e+00	1.239288755558952015e+00	1.351261143613347482e+00	1.559542966143939946e+00
1.175086171512503608e+00	1.233315522481072346e+00	1.343495800052252775e+00	1.548610759866271502e+00
1.170387628691554438e+00	1.227529024917637823e+00	1.336000578329918476e+00	1.538098553706384930e+00
1.165838470517688297e+00	1.221951586752430652e+00	1.328807371863320652e+00	1.528053983827218909e+00
1.161417322866745483e+00	1.216552877691576606e+00	1.321871802742226487e+00	1.518407452223621057e+00
1.157087855358672535e+00	1.211281494168239270e+00	1.315119160222591566e+00	1.509043208477419684e+00
1.152808731192108471e+00	1.206079646895707125e+00	1.308466330149552492e+00	1.499833859571625405e+00
1.148549129264509139e+00	1.200903319910814782e+00	1.301849251828737453e+00	1.490680821239460219e+00
1.144288809556939013e+00	1.195723556666806076e+00	1.295225690806670160e+00	1.481518935011717719e+00
1.140036399698129976e+00	1.190552238162876142e+00	1.288612582901234482e+00	1.472374024301236650e+00
1.135810823181746532e+00	1.185415728720191630e+00	1.282047599832690565e+00	1.463303152808368424e+00
1.131636365664177468e+00	1.180348214446495181e+00	1.275579966601673165e+00	1.454381327568456950e+00
