2.863317615108601499e-01 2.961685209090172965e-01 2.943099353539424534e-01 2.940209902613517001e-01 2.943305017109479893e-01 2.942525778846745710e-01 2.940729953058274782e-01 2.940729953058274226e-01 2.942525778846745710e-01 2.943305017109481558e-01 2.940209902613517556e-01 2.943099353539423424e-01 2.961685209090172965e-01 2.863317615108601499e-01
2.858546446009911368e-01 2.961517190306963143e-01 2.943121342624657188e-01 2.940218340643693806e-01 2.943299566901125264e-01 2.942524345417915632e-01 2.940732482378250467e-01 2.940732482378250467e-01 2.942524345417915632e-01 2.943299566901126929e-01 2.940218340643694361e-01 2.943121342624656633e-01 2.961517190306963143e-01 2.858546446009911368e-01
2.853789933635935139e-01 2.961342967884096899e-01 2.943143040721814541e-01 2.940226778012854369e-01 2.943294141902814687e-01 2.942522911926838680e-01 2.940735006114639782e-01 2.940735006114639782e-01 2.942522911926839235e-01 2.943294141902814687e-01 2.940226778012853814e-01 2.943143040721814541e-01 2.961342967884097455e-01 2.853789933635934584e-01
2.849048023515168282e-01 2.961162579474388989e-01 2.943164439940864074e-01 2.940235214343021042e-01 2.943288742042290407e-01 2.942521478401283197e-01 2.940737524275244819e-01 2.940737524275244819e-01 2.942521478401283197e-01 2.943288742042290407e-01 2.940235214343020487e-01 2.943164439940865185e-01 2.961162579474388434e-01 2.849048023515167727e-01
2.844320661399060146e-01 2.960976062537029052e-01 2.943185532466333632e-01 2.940243649246126467e-01 2.943283367246998794e-01 2.942520044868840445e-01 2.940740036867889873e-01 2.940740036867889318e-01 2.942520044868841556e-01 2.943283367246999904e-01 2.940243649246125357e-01 2.943185532466333076e-01 2.960976062537029052e-01 2.844320661399060146e-01
2.839607793261049729e-01 2.960783454338539733e-01 2.943206310556807370e-01 2.940252082324139593e-01 2.943278017444080352e-01 2.942518611356940150e-01 2.940742543900430883e-01 2.940742543900430883e-01 2.942518611356940705e-01 2.943278017444080352e-01 2.940252082324140148e-01 2.943206310556806260e-01 2.960783454338540843e-01 2.839607793261049173e-01
2.834909365295595896e-01 2.960584791953744244e-01 2.943226766544445594e-01 2.940260513169202228e-01 2.943272692560345294e-01 2.942517177892837732e-01 2.940745045380748768e-01 2.940745045380749323e-01 2.942517177892837732e-01 2.943272692560345849e-01 2.940260513169202228e-01 2.943226766544445594e-01 2.960584791953743133e-01 2.834909365295595340e-01
2.830225323917220370e-01 2.960380112266702279e-01 2.943246892834486261e-01 2.940268941363750610e-01 2.943267392522271875e-01 2.942515744503620967e-01 2.940747541316757196e-01 2.940747541316756641e-01 2.942515744503621522e-01 2.943267392522270209e-01 2.940268941363751165e-01 2.943246892834486816e-01 2.960380112266702279e-01 2.830225323917220925e-01
2.825555615759556272e-01 2.960169451971680354e-01 2.943266681904758153e-01 2.940277366480656407e-01 2.943262117255983634e-01 2.942514311216207767e-01 2.940750031716385382e-01 2.940750031716385937e-01 2.942514311216208323e-01 2.943262117255981969e-01 2.940277366480656407e-01 2.943266681904755933e-01 2.960169451971679799e-01 2.825555615759556272e-01
2.820900187674391657e-01 2.959952847574079948e-01 2.943286126305196260e-01 2.940285788083348284e-01 2.943256866687244955e-01 2.942512878057352843e-01 2.940752516587604171e-01 2.940752516587604171e-01 2.942512878057351733e-01 2.943256866687243845e-01 2.940285788083347729e-01 2.943286126305194039e-01 2.959952847574080503e-01 2.820900187674391102e-01
2.816258986730725278e-01 2.959730335391386746e-01 2.943305218657359390e-01 2.940294205725937915e-01 2.943251640741449404e-01 2.942511445053633268e-01 2.940754995938399396e-01 2.940754995938398841e-01 2.942511445053633268e-01 2.943251640741449404e-01 2.940294205725938470e-01 2.943305218657359390e-01 2.959730335391387301e-01 2.816258986730725278e-01
2.811631960213829551e-01 2.959501951554096011e-01 2.943323951653963877e-01 2.940302618953348213e-01 2.943246439343598087e-01 2.942510012231462357e-01 2.940757469776786315e-01 2.940757469776785760e-01 2.942510012231463468e-01 2.943246439343598087e-01 2.940302618953347658e-01 2.943323951653964987e-01 2.959501951554096011e-01 2.811631960213830106e-01
2.807019055624304094e-01 2.959267732006654050e-01 2.943342318058386753e-01 2.940311027301440450e-01 2.943241262418292425e-01 2.942508579617085784e-01 2.940759938110805161e-01 2.940759938110804605e-01 2.942508579617086339e-01 2.943241262418291870e-01 2.940311027301441005e-01 2.943342318058387863e-01 2.959267732006652940e-01 2.807019055624303538e-01
2.802420220677143692e-01 2.959027712508372487e-01 2.943360310704208338e-01 2.940319430297141379e-01 2.943236109889729168e-01 2.942507147236577136e-01 2.940762400948525035e-01 2.940762400948526145e-01 2.942507147236577136e-01 2.943236109889730279e-01 2.940319430297141379e-01 2.943360310704210003e-01 2.959027712508372487e-01 2.802420220677143692e-01
2.797835403300820700e-01 2.958781928634360847e-01 2.943377922494737065e-01 2.940327827458551480e-01 2.943230981681676517e-01 2.942505715115841247e-01 2.940764858298038353e-01 2.940764858298038908e-01 2.942505715115841802e-01 2.943230981681677627e-01 2.940327827458552035e-01 2.943377922494737620e-01 2.958781928634361402e-01 2.797835403300820145e-01
2.793264551636339688e-01 2.958530415776432498e-01 2.943395146402540408e-01 2.940336218295087067e-01 2.943225877717476902e-01 2.942504283280617527e-01 2.940767310167463067e-01 2.940767310167462512e-01 2.942504283280616972e-01 2.943225877717478012e-01 2.940336218295087067e-01 2.943395146402540408e-01 2.958530415776433053e-01 2.793264551636339688e-01
2.788707614036333160e-01 2.958273209144023919e-01 2.943411975468982478e-01 2.940344602307582433e-01 2.943220797920017007e-01 2.942502851756469973e-01 2.940769756564937110e-01 2.940769756564936555e-01 2.942502851756469973e-01 2.943220797920018117e-01 2.940344602307583544e-01 2.943411975468983588e-01 2.958273209144024474e-01 2.788707614036332605e-01
2.784164539064138411e-01 2.958010343765098971e-01 2.943428402803763277e-01 2.940352978988427513e-01 2.943215742211737207e-01 2.942501420568795489e-01 2.940772197498628948e-01 2.940772197498627838e-01 2.942501420568796044e-01 2.943215742211737207e-01 2.940352978988428068e-01 2.943428402803764943e-01 2.958010343765098416e-01 2.784164539064138411e-01
2.779635275492883806e-01 2.957741854487049848e-01 2.943444421584461290e-01 2.940361347821673355e-01 2.943210710514606032e-01 2.942499989742825561e-01 2.940774632976729253e-01 2.940774632976728697e-01 2.942499989742826672e-01 2.943210710514606587e-01 2.940361347821672799e-01 2.943444421584460735e-01 2.957741854487050404e-01 2.779635275492884361e-01
2.775119772304582288e-01 2.957467775977602464e-01 2.943460025056060525e-01 2.940369708283154249e-01 2.943205702750117392e-01 2.942498559303617367e-01 2.940777063007450898e-01 2.940777063007450343e-01 2.942498559303617367e-01 2.943205702750117947e-01 2.940369708283153694e-01 2.943460025056061635e-01 2.957467775977601354e-01 2.775119772304582844e-01
2.770617978689223215e-01 2.957188142725702962e-01 2.943475206530528077e-01 2.940378059840609293e-01 2.943200718839276697e-01 2.942497129276058221e-01 2.940779487599033959e-01 2.940779487599034514e-01 2.942497129276058776e-01 2.943200718839276697e-01 2.940378059840609848e-01 2.943475206530528632e-01 2.957188142725701852e-01 2.770617978689224326e-01
2.766129844043881403e-01 2.956902989042410335e-01 2.943489959386331734e-01 2.940386401953795636e-01 2.943195758702591425e-01 2.942495699684867239e-01 2.940781906759737385e-01 2.940781906759737385e-01 2.942495699684866683e-01 2.943195758702591425e-01 2.940386401953796192e-01 2.943489959386332289e-01 2.956902989042409780e-01 2.766129844043881958e-01
2.761655317971805079e-01 2.956612349061782941e-01 2.943504277068010877e-01 2.940394734074597283e-01 2.943190822260061679e-01 2.942494270554593117e-01 2.940784320497847326e-01 2.940784320497848436e-01 2.942494270554593117e-01 2.943190822260063344e-01 2.940394734074597283e-01 2.943504277068011432e-01 2.956612349061783496e-01 2.761655317971805079e-01
2.757194350281537698e-01 2.956316256741759463e-01 2.943518153085722955e-01 2.940403055647149433e-01 2.943185909431171865e-01 2.942492841909614132e-01 2.940786728821669915e-01 2.940786728821670470e-01 2.942492841909614687e-01 2.943185909431172420e-01 2.940403055647150543e-01 2.943518153085725175e-01 2.956316256741759463e-01 2.757194350281538253e-01
2.752746890986025319e-01 2.956014745865031546e-01 2.943531581014808829e-01 2.940411366107947289e-01 2.943181020134877923e-01 2.942491413774137032e-01 2.940789131739536266e-01 2.940789131739536821e-01 2.942491413774136477e-01 2.943181020134877923e-01 2.940411366107947289e-01 2.943531581014807719e-01 2.956014745865032656e-01 2.752746890986025874e-01
2.748312890301727318e-01 2.955707850039922535e-01 2.943544554495334808e-01 2.940419664885955409e-01 2.943176154289596225e-01 2.942489986172197036e-01 2.940791529259795256e-01 2.940791529259796366e-01 2.942489986172197591e-01 2.943176154289595670e-01 2.940419664885955409e-01 2.943544554495335364e-01 2.955707850039921980e-01 2.748312890301727318e-01
2.743892298647742645e-01 2.955395602701243463e-01 2.943557067231675206e-01 2.940427951402721507e-01 2.943171311813200242e-01 2.942488559127661718e-01 2.940793921390823518e-01 2.940793921390823518e-01 2.942488559127661718e-01 2.943171311813200797e-01 2.940427951402722062e-01 2.943557067231675206e-01 2.955395602701243463e-01 2.743892298647742090e-01
2.739485066644930522e-01 2.955078037111171785e-01 2.943569112992066583e-01 2.940436225072490806e-01 2.943166492623011665e-01 2.942487132664222127e-01 2.940796308141017112e-01 2.940796308141016002e-01 2.942487132664222682e-01 2.943166492623011110e-01 2.940436225072491916e-01 2.943569112992066028e-01 2.955078037111171230e-01 2.739485066644931077e-01
2.735091145115038924e-01 2.954755186360099040e-01 2.943580685608174763e-01 2.940444485302307065e-01 2.943161696635779312e-01 2.942485706805400558e-01 2.940798689518788755e-01 2.940798689518789311e-01 2.942485706805401113e-01 2.943161696635780422e-01 2.940444485302308175e-01 2.943580685608175318e-01 2.954755186360099040e-01 2.735091145115038369e-01
2.730710485079832495e-01 2.954427083367492379e-01 2.943591778974671835e-01 2.940452731492128047e-01 2.943156923767693001e-01 2.942484281574549998e-01 2.940801065532580583e-01 2.940801065532580583e-01 2.942484281574548888e-01 2.943156923767693001e-01 2.940452731492128602e-01 2.943591778974671835e-01 2.954427083367492379e-01 2.730710485079832495e-01
2.726343037760234900e-01 2.954093760882741670e-01 2.943602387048797064e-01 2.940460963034930431e-01 2.943152173934348026e-01 2.942482856994844687e-01 2.940803436190850273e-01 2.940803436190849718e-01 2.942482856994844687e-01 2.943152173934348026e-01 2.940460963034931541e-01 2.943602387048797620e-01 2.954093760882741670e-01 2.726343037760234900e-01
2.721988754575461744e-01 2.953755251486007150e-01 2.943612503849944995e-01 2.940469179316817505e-01 2.943147447050758481e-01 2.942481433089291776e-01 2.940805801502076600e-01 2.940805801502076600e-01 2.942481433089291221e-01 2.943147447050758481e-01 2.940469179316817505e-01 2.943612503849943329e-01 2.953755251486007705e-01 2.721988754575462299e-01
2.717647587142166810e-01 2.953411587589064302e-01 2.943622123459233020e-01 2.940477379717117978e-01 2.943142743031338937e-01 2.942480009880721892e-01 2.940808161474762761e-01 2.940808161474763316e-01 2.942480009880723002e-01 2.943142743031339492e-01 2.940477379717118533e-01 2.943622123459233575e-01 2.953411587589063747e-01 2.717647587142167365e-01
2.713319487273589403e-01 2.953062801436135421e-01 2.943631240019090045e-01 2.940485563608504771e-01 2.943138061789895565e-01 2.942478587391795797e-01 2.940810516117426388e-01 2.940810516117425832e-01 2.942478587391796352e-01 2.943138061789896121e-01 2.940485563608505881e-01 2.943631240019089490e-01 2.953062801436135421e-01 2.713319487273589958e-01
2.709004406978703372e-01 2.952708925104730042e-01 2.943639847732830717e-01 2.940493730357087165e-01 2.943133403239626134e-01 2.942477165644996062e-01 2.940812865438605650e-01 2.940812865438605650e-01 2.942477165644996062e-01 2.943133403239626134e-01 2.940493730357087721e-01 2.943639847732830161e-01 2.952708925104730597e-01 2.709004406978703927e-01
2.704702298461373333e-01 2.952349990506474287e-01 2.943647940864247414e-01 2.940501879322519607e-01 2.943128767293104464e-01 2.942475744662638726e-01 2.940815209446864253e-01 2.940815209446864253e-01 2.942475744662638726e-01 2.943128767293104464e-01 2.940501879322519052e-01 2.943647940864247414e-01 2.952349990506475397e-01 2.704702298461374999e-01
2.700413114119513125e-01 2.951986029387933530e-01 2.943655513737194473e-01 2.940510009858096629e-01 2.943124153862275438e-01 2.942474324466857749e-01 2.940817548150778116e-01 2.940817548150777561e-01 2.942474324466857194e-01 2.943124153862275438e-01 2.940510009858096074e-01 2.943655513737194473e-01 2.951986029387932975e-01 2.700413114119512570e-01
2.696136806544244813e-01 2.951617073331435082e-01 2.943662560735180733e-01 2.940518121310865540e-01 2.943119562858446669e-01 2.942472905079613898e-01 2.940819881558944804e-01 2.940819881558944249e-01 2.942472905079614454e-01 2.943119562858446114e-01 2.940518121310865540e-01 2.943662560735180733e-01 2.951617073331434526e-01 2.696136806544244258e-01
2.691873328519071573e-01 2.951243153755886417e-01 2.943669076300957643e-01 2.940526213021719681e-01 2.943114994192287948e-01 2.942471486522697521e-01 2.940822209679980204e-01 2.940822209679980204e-01 2.942471486522696966e-01 2.943114994192287392e-01 2.940526213021718571e-01 2.943669076300957088e-01 2.951243153755885862e-01 2.691873328519071573e-01
2.687622633019041141e-01 2.950864301917591193e-01 2.943675054936120139e-01 2.940534284325494463e-01 2.943110447773814031e-01 2.942470068817720219e-01 2.940824532522522960e-01 2.940824532522521850e-01 2.942470068817720774e-01 2.943110447773814586e-01 2.940534284325495018e-01 2.943675054936120139e-01 2.950864301917591193e-01 2.687622633019041141e-01
2.683384673209922022e-01 2.950480548911054157e-01 2.943680491200699745e-01 2.940542334551076720e-01 2.943105923512384092e-01 2.942468651986117067e-01 2.940826850095220046e-01 2.940826850095220601e-01 2.942468651986117623e-01 2.943105923512384092e-01 2.940542334551077275e-01 2.943680491200699745e-01 2.950480548911054712e-01 2.683384673209922577e-01
2.679159402447383598e-01 2.950091925669789950e-01 2.943685379712768779e-01 2.940550363021493530e-01 2.943101421316692834e-01 2.942467236049149393e-01 2.940829162406748409e-01 2.940829162406747854e-01 2.942467236049148838e-01 2.943101421316691724e-01 2.940550363021494085e-01 2.943685379712767669e-01 2.950091925669790505e-01 2.679159402447383043e-01
2.674946774276168449e-01 2.949698462967124679e-01 2.943689715148034014e-01 2.940558369054009913e-01 2.943096941094765495e-01 2.942465821027898665e-01 2.940831469465791104e-01 2.940831469465792214e-01 2.942465821027899775e-01 2.943096941094767161e-01 2.940558369054010468e-01 2.943689715148034014e-01 2.949698462967125234e-01 2.674946774276169004e-01
2.670746742429288001e-01 2.949300191416990846e-01 2.943693492239452536e-01 2.940566351960234859e-01 2.943092482753953409e-01 2.942464406943273159e-01 2.940833771281058939e-01 2.940833771281058384e-01 2.942464406943273159e-01 2.943092482753953409e-01 2.940566351960234859e-01 2.943693492239452536e-01 2.949300191416991401e-01 2.670746742429288001e-01
2.666559260827201516e-01 2.948897141474722816e-01 2.943696705776831513e-01 2.940574311046197375e-01 2.943088046200916241e-01 2.942462993815997407e-01 2.940836067861269387e-01 2.940836067861269387e-01 2.942462993815997963e-01 2.943088046200916241e-01 2.940574311046196265e-01 2.943696705776830957e-01 2.948897141474722816e-01 2.666559260827201516e-01
2.662384283577013955e-01 2.948489343437849519e-01 2.943699350606441278e-01 2.940582245612461398e-01 2.943083631341633644e-01 2.942461581666624415e-01 2.940838359215166009e-01 2.940838359215166564e-01 2.942461581666625525e-01 2.943083631341634199e-01 2.940582245612461398e-01 2.943699350606441834e-01 2.948489343437849519e-01 2.662384283577014510e-01
2.658221764971671064e-01 2.948076827446873827e-01 2.943701421630620652e-01 2.940590154954208502e-01 2.943079238081386939e-01 2.942460170515527884e-01 2.940840645351504024e-01 2.940840645351504024e-01 2.942460170515528439e-01 2.943079238081386939e-01 2.940590154954209057e-01 2.943701421630621207e-01 2.948076827446874382e-01 2.658221764971669954e-01
2.654071659489152246e-01 2.947659623486059699e-01 2.943702913807400567e-01 2.940598038361333377e-01 2.943074866324754124e-01 2.942458760382899441e-01 2.940842926279054748e-01 2.940842926279055303e-01 2.942458760382898886e-01 2.943074866324754679e-01 2.940598038361333377e-01 2.943702913807400567e-01 2.947659623486060809e-01 2.654071659489152801e-01
2.649933921791684521e-01 2.947237761384210453e-01 2.943703822150113836e-01 2.940605895118533208e-01 2.943070515975612644e-01 2.942457351288753076e-01 2.940845202006608372e-01 2.940845202006607817e-01 2.942457351288753631e-01 2.943070515975612644e-01 2.940605895118532653e-01 2.943703822150113281e-01 2.947237761384209898e-01 2.649933921791685076e-01
2.645808506724939835e-01 2.946811270815435368e-01 2.943704141727012669e-01 2.940613724505403148e-01 2.943066186937123296e-01 2.942455943252923478e-01 2.940847472542968410e-01 2.940847472542967855e-01 2.942455943252923478e-01 2.943066186937123296e-01 2.940613724505402593e-01 2.943704141727013224e-01 2.946811270815435368e-01 2.645808506724939835e-01
2.641695369317247355e-01 2.946380181299934065e-01 2.943703867660896756e-01 2.940621525796523472e-01 2.943061879111728008e-01 2.942454536295061596e-01 2.940849737896953919e-01 2.940849737896953919e-01 2.942454536295062151e-01 2.943061879111728563e-01 2.940621525796522917e-01 2.943703867660896201e-01 2.946380181299934065e-01 2.641695369317246800e-01
2.637594464778807435e-01 2.945944522204748672e-01 2.943702995128728017e-01 2.940629298261550617e-01 2.943057592401150946e-01 2.942453130434644071e-01 2.940851998077399498e-01 2.940851998077397833e-01 2.942453130434644071e-01 2.943057592401150946e-01 2.940629298261549507e-01 2.943702995128728572e-01 2.945944522204749227e-01 2.637594464778807435e-01
2.633505748500909460e-01 2.945504322744535441e-01 2.943701519361265340e-01 2.940637041165304888e-01 2.943053326706384087e-01 2.942451725690959918e-01 2.940854253093152515e-01 2.940854253093152515e-01 2.942451725690960473e-01 2.943053326706384643e-01 2.940637041165304333e-01 2.943701519361265340e-01 2.945504322744534886e-01 2.633505748500909460e-01
2.629429176055154693e-01 2.945059611982320247e-01 2.943699435642682105e-01 2.940644753767864272e-01 2.943049081927693322e-01 2.942450322083121073e-01 2.940856502953081431e-01 2.940856502953081431e-01 2.942450322083121628e-01 2.943049081927691657e-01 2.940644753767863162e-01 2.943699435642681550e-01 2.945059611982320802e-01 2.629429176055153583e-01
2.625364703192670790e-01 2.944610418830256870e-01 2.943696739310202592e-01 2.940652435324639935e-01 2.943044857964597361e-01 2.942448919630053505e-01 2.940858747666060813e-01 2.940858747666060813e-01 2.942448919630053505e-01 2.943044857964596805e-01 2.940652435324639935e-01 2.943696739310202037e-01 2.944610418830256315e-01 2.625364703192670235e-01
2.621312285843352408e-01 2.944156772050373627e-01 2.943693425753735604e-01 2.940660085086474473e-01 2.943040654715881055e-01 2.942447518350504443e-01 2.940860987240985214e-01 2.940860987240986324e-01 2.942447518350503333e-01 2.943040654715880500e-01 2.940660085086473918e-01 2.943693425753733939e-01 2.944156772050374182e-01 2.621312285843351852e-01
2.617271880115082383e-01 2.943698700255327760e-01 2.943689490415501431e-01 2.940667702299721853e-01 2.943036472079578747e-01 2.942446118263031263e-01 2.940863221686761397e-01 2.940863221686761397e-01 2.942446118263031818e-01 2.943036472079578747e-01 2.940667702299720743e-01 2.943689490415500876e-01 2.943698700255327760e-01 2.617271880115082383e-01
2.613243442292970675e-01 2.943236231909140965e-01 2.943684928789678801e-01 2.940675286206332895e-01 2.943032309952975378e-01 2.942444719386017038e-01 2.940865451012306675e-01 2.940865451012306675e-01 2.942444719386016483e-01 2.943032309952975378e-01 2.940675286206332339e-01 2.943684928789678801e-01 2.943236231909140410e-01 2.613243442292970675e-01
2.609226928838591086e-01 2.942769395327949344e-01 2.943679736422030735e-01 2.940682836043938542e-01 2.943028168232597608e-01 2.942443321737650552e-01 2.940867675226555011e-01 2.940867675226553901e-01 2.942443321737650552e-01 2.943028168232597608e-01 2.940682836043938542e-01 2.943679736422031845e-01 2.942769395327949344e-01 2.609226928838591086e-01
2.605222296389221870e-01 2.942298218680734490e-01 2.943673908909562598e-01 2.940690351045938677e-01 2.943024046814216033e-01 2.942441925335942399e-01 2.940869894338452029e-01 2.940869894338451473e-01 2.942441925335942399e-01 2.943024046814215477e-01 2.940690351045938677e-01 2.943673908909562043e-01 2.942298218680733934e-01 2.605222296389222425e-01
2.601229501757094664e-01 2.941822729990056784e-01 2.943667441900147397e-01 2.940697830441578731e-01 2.943019945592836861e-01 2.942440530198716653e-01 2.940872108356955561e-01 2.940872108356956116e-01 2.942440530198716098e-01 2.943019945592836306e-01 2.940697830441577620e-01 2.943667441900146287e-01 2.941822729990055674e-01 2.601229501757093554e-01
2.597248501928632325e-01 2.941342957132783709e-01 2.943660331092181615e-01 2.940705273456032942e-01 2.943015864462696363e-01 2.942439136343608652e-01 2.940874317291038431e-01 2.940874317291037876e-01 2.942439136343607542e-01 2.943015864462696363e-01 2.940705273456032942e-01 2.943660331092180504e-01 2.941342957132784264e-01 2.597248501928632880e-01
2.593279254063716177e-01 2.940858927840825920e-01 2.943652572234229381e-01 2.940712679310489297e-01 2.943011803317261421e-01 2.942437743788069437e-01 2.940876521149679568e-01 2.940876521149680678e-01 2.942437743788069437e-01 2.943011803317261421e-01 2.940712679310488742e-01 2.943652572234228826e-01 2.940858927840825920e-01 2.593279254063715622e-01
2.589321715494922738e-01 2.940370669701841688e-01 2.943644161124675529e-01 2.940720047222226130e-01 2.943007762049225096e-01 2.942436352549363532e-01 2.940878719941877883e-01 2.940878719941877883e-01 2.942436352549364087e-01 2.943007762049225651e-01 2.940720047222226130e-01 2.943644161124675529e-01 2.940370669701841133e-01 2.589321715494922738e-01
2.585375843726799849e-01 2.939878210159972416e-01 2.943635093611373099e-01 2.940727376404693727e-01 2.943003740550501068e-01 2.942434962644567276e-01 2.940880913676638397e-01 2.940880913676637842e-01 2.942434962644567831e-01 2.943003740550501068e-01 2.940727376404692617e-01 2.943635093611373654e-01 2.939878210159971861e-01 2.585375843726799294e-01
2.581441596435112840e-01 2.939381576516546524e-01 2.943625365591297505e-01 2.940734666067590375e-01 2.942999738712219759e-01 2.942433574090567161e-01 2.940883102362975565e-01 2.940883102362975565e-01 2.942433574090567161e-01 2.942999738712219759e-01 2.940734666067590375e-01 2.943625365591297505e-01 2.939381576516546524e-01 2.581441596435112840e-01
2.577518931466121210e-01 2.938880795930798873e-01 2.943614973010205138e-01 2.940741915416946739e-01 2.942995756424726661e-01 2.942432186904062608e-01 2.940885286009919941e-01 2.940885286009920496e-01 2.942432186904063718e-01 2.942995756424728326e-01 2.940741915416947294e-01 2.943614973010205693e-01 2.938880795930799428e-01 2.577518931466120655e-01
2.573607806835835898e-01 2.938375895420574091e-01 2.943603911862289757e-01 2.940749123655199693e-01 2.942991793577584558e-01 2.942430801101565407e-01 2.940887464626512071e-01 2.940887464626512071e-01 2.942430801101566518e-01 2.942991793577583448e-01 2.940749123655200248e-01 2.943603911862290312e-01 2.938375895420574091e-01 2.573607806835835898e-01
2.569708180729302072e-01 2.937866901863032121e-01 2.943592178189841091e-01 2.940756289981267257e-01 2.942987850059554100e-01 2.942429416699394173e-01 2.940889638221798053e-01 2.940889638221798053e-01 2.942429416699394729e-01 2.942987850059554655e-01 2.940756289981267257e-01 2.943592178189841646e-01 2.937866901863031566e-01 2.569708180729302072e-01
2.565820011499864717e-01 2.937353841995350434e-01 2.943579768082910664e-01 2.940763413590628539e-01 2.942983925758611563e-01 2.942428033713679336e-01 2.940891806804840081e-01 2.940891806804840636e-01 2.942428033713679336e-01 2.942983925758612673e-01 2.940763413590630204e-01 2.943579768082910664e-01 2.937353841995350989e-01 2.565820011499864717e-01
2.561943257668450880e-01 2.936836742415420698e-01 2.943566677678968735e-01 2.940770493675401442e-01 2.942980020561932752e-01 2.942426652160359257e-01 2.940893970384705347e-01 2.940893970384705902e-01 2.942426652160358702e-01 2.942980020561932197e-01 2.940770493675399777e-01 2.943566677678968180e-01 2.936836742415420698e-01 2.561943257668450324e-01
2.558077877922850241e-01 2.936315629582545439e-01 2.943552903162578449e-01 2.940777529424406511e-01 2.942976134355891893e-01 2.942425272055181895e-01 2.940896128970475476e-01 2.940896128970474921e-01 2.942425272055182450e-01 2.942976134355891893e-01 2.940777529424406511e-01 2.943552903162579559e-01 2.936315629582545439e-01 2.558077877922849686e-01
2.554223831116994581e-01 2.935790529818120831e-01 2.943538440765064990e-01 2.940784520023256854e-01 2.942972267026061073e-01 2.942423893413702030e-01 2.940898282571235423e-01 2.940898282571235978e-01 2.942423893413702030e-01 2.942972267026060518e-01 2.940784520023256854e-01 2.943538440765065545e-01 2.935790529818121386e-01 2.554223831116995136e-01
