0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-7.773072381535621467e-02 -7.473945244978300040e-02 -5.300523317014334962e-02 -4.967539655445413205e-02 -4.525343265506311802e-02 -3.552932706774885457e-02 -3.224621015160327592e-02 -4.180184093721193983e-02 -2.673716340913597292e-02 -2.831236394675900117e-02 -3.229108831109762240e-02
4.138716441669978430e-01 2.413977514567143545e-01 1.830417126490855861e-01 1.561898225509719962e-01 1.362201971461639571e-01 1.210219408028516824e-01 1.108083497626520808e-01 1.064911906748873954e-01 9.574100115903734498e-02 9.126141027566288255e-02 8.861298744468927568e-02
5.037518575075617955e-01 4.191707891255264662e-01 3.532328997903871892e-01 3.092364280066757787e-01 2.779916807095040299e-01 2.553877015633154723e-01 2.384432410415524561e-01 2.209731698729775207e-01 2.108316354417099636e-01 1.997521481455065140e-01 1.902200721666707506e-01
4.953014601562356622e-01 4.825486914255521786e-01 4.422674445859515191e-01 4.066226510021606066e-01 3.762479491166599299e-01 3.502518194117649197e-01 3.285903534736535070e-01 3.130038970830146261e-01 2.955509717050239238e-01 2.822594213804945351e-01 2.705261544126341122e-01
4.940562311220385583e-01 4.912446675239650618e-01 4.793736595505750930e-01 4.587907816514154580e-01 4.368080525469805742e-01 4.165800954947949664e-01 3.988656677815853313e-01 3.809636830078996783e-01 3.660379535474245216e-01 3.512885259364946777e-01 3.375968056797083450e-01
4.974635008169993045e-01 4.994622719520328546e-01 4.970173465650859490e-01 4.861066425669678948e-01 4.744898676936384341e-01 4.613592912423098991e-01 4.462485350027117770e-01 4.314972324323118058e-01 4.181593923030068050e-01 4.049815791260329978e-01 3.928016482250097363e-01
5.010342823689000191e-01 5.005170912511220926e-01 4.984704841884695647e-01 4.972822570978868706e-01 4.911650870756636977e-01 4.822029123071531198e-01 4.731815589729782001e-01 4.621657710622245063e-01 4.511882959984315211e-01 4.383696172228070398e-01 4.247756007071062379e-01
4.926014651620067020e-01 4.946083908895404502e-01 4.949917433454367743e-01 4.929357230756052366e-01 4.912970004988976291e-01 4.872544761581079631e-01 4.791189121519663918e-01 4.711420980996545160e-01 4.605775309800174133e-01 4.496831706854715338e-01 4.386913089058931403e-01
4.926014651620074791e-01 4.946083908895411718e-01 4.949917433454379401e-01 4.929357230756062358e-01 4.912970004988985173e-01 4.872544761581085182e-01 4.791189121519674465e-01 4.711420980996552932e-01 4.605775309800181350e-01 4.496831706854722555e-01 4.386913089058938064e-01
5.010342823689020175e-01 5.005170912511237580e-01 4.984704841884711191e-01 4.972822570978883694e-01 4.911650870756648080e-01 4.822029123071543966e-01 4.731815589729794769e-01 4.621657710622256166e-01 4.511882959984329089e-01 4.383696172228079280e-01 4.247756007071074036e-01
4.974635008169972505e-01 4.994622719520310783e-01 4.970173465650840616e-01 4.861066425669662294e-01 4.744898676936371018e-01 4.613592912423085668e-01 4.462485350027106112e-01 4.314972324323103625e-01 4.181593923030055837e-01 4.049815791260317765e-01 3.928016482250083485e-01
4.940562311220401126e-01 4.912446675239659499e-01 4.793736595505762033e-01 4.587907816514165682e-01 4.368080525469816289e-01 4.165800954947960211e-01 3.988656677815863305e-01 3.809636830079006775e-01 3.660379535474254653e-01 3.512885259364956214e-01 3.375968056797093997e-01
4.953014601562354957e-01 4.825486914255520121e-01 4.422674445859512415e-01 4.066226510021604956e-01 3.762479491166595413e-01 3.502518194117646422e-01 3.285903534736535070e-01 3.130038970830144041e-01 2.955509717050237573e-01 2.822594213804942576e-01 2.705261544126338347e-01
5.037518575075612404e-01 4.191707891255258556e-01 3.532328997903866896e-01 3.092364280066751681e-01 2.779916807095034192e-01 2.553877015633148062e-01 2.384432410415517900e-01 2.209731698729769933e-01 2.108316354417095750e-01 1.997521481455059311e-01 1.902200721666702787e-01
4.138716441669974544e-01 2.413977514567140215e-01 1.830417126490851143e-01 1.561898225509714411e-01 1.362201971461633743e-01 1.210219408028511412e-01 1.108083497626515673e-01 1.064911906748869097e-01 9.574100115903684538e-02 9.126141027566246622e-02 8.861298744468891486e-02
-7.773072381535285624e-02 -7.473945244977812929e-02 -5.300523317013812463e-02 -4.967539655444895563e-02 -4.525343265505803875e-02 -3.552932706774378224e-02 -3.224621015159847420e-02 -4.180184093720711730e-02 -2.673716340913131345e-02 -2.831236394675457416e-02 -3.229108831109343131e-02
