6.320914013670541217e-08 7.726468770879150886e-05 -2.650199640914383415e-03 -7.734868590535230737e-03 2.411118064711102651e-03 4.231836046672363127e-03 2.672116929013728347e-03 1.394007110370629361e-03 2.852927999201724306e-05 -1.525640861620741100e-03 -1.603819276043412989e-03 -1.539141467395367040e-04 1.417273004004592158e-03 1.631032326838680177e-03 1.782142975955963845e-04 -1.451985783095794628e-03 -1.528267575105054545e-03 -1.634006818938140522e-04 1.245088112477826412e-03 1.290307525063793745e-03 7.294678839531581755e-05 -1.077074410689513777e-03 -1.004413816944644969e-03 1.373618767226099445e-04 1.022906920468760316e-03 6.932655699479732406e-04 -4.216146379594841822e-04 -1.105253514019871640e-03 -5.212486603271512288e-04 7.202516079859341532e-04 1.373846170550065571e-03 6.305691718099802915e-04 -7.959015929280018444e-04 -1.456418922983269146e-03 -7.692571370695881804e-04 5.846231704896722283e-04 1.337930355560197149e-03 7.070076667213896337e-04 -5.911599976861790697e-04 -1.287182270068499028e-03 -5.394264655224400087e-04 1.051203685308772090e-03 1.233567413391882875e-03 -4.222894584964573890e-04 -2.499524798653036863e-03 -2.180588702158080608e-03 4.023462900788489158e-03 1.436553314098058462e-03 -4.394414744201242755e-05 -2.576075327992504185e-08
7.726468773028619640e-05 1.040457712622123720e-01 -3.207902781116132473e+00 -9.146819801689957785e+00 4.259347484768568393e+00 6.047184346706664826e+00 3.475539822856635652e+00 1.455576133739276523e+00 -2.981233541968051348e-01 -1.929981231853655999e+00 -1.885709116035783950e+00 -2.911456310161835148e-01 1.370461458403909205e+00 1.646152036501028704e+00 2.611852715671005853e-01 -1.304440258949369991e+00 -1.321683432748638864e+00 -1.925588655917520597e-02 1.179744465340586856e+00 1.022074560011972721e+00 -2.006573020889099723e-01 -1.173606439425427528e+00 -8.785098324044788853e-01 3.428153443450110416e-01 1.139397626755041415e+00 6.726923444971291133e-01 -4.634059929663969513e-01 -1.082214112920823368e+00 -5.015847600330332057e-01 5.889536227081890729e-01 1.070630607917756549e+00 3.447259887368474551e-01 -7.827118040734983850e-01 -1.060592761717710886e+00 -2.452777597645443564e-01 7.945314193998651575e-01 1.049219130518494580e+00 1.415927506473764197e-01 -1.042519971982729388e+00 -1.351500318652522736e+00 -1.523830156437639971e-01 1.633494675364149273e+00 1.489622065618996682e+00 -9.262080189338917080e-01 -3.875666719751393430e+00 -3.252087511687633992e+00 6.214198684792691552e+00 2.210246748796876659e+00 -6.805488818037352949e-02 -4.394414744201652042e-05
-2.650199641654902606e-03 -3.207902781116180435e+00 1.192133531823628800e+02 3.527433883610140128e+02 -7.787063358625290732e+01 -1.665890332446720947e+02 -1.068481180358880067e+02 -5.840886095804606271e+01 -1.268944673245457011e+01 4.589542140649817981e+01 5.800585750368632887e+01 1.470606486766011756e+01 -3.720486014956364329e+01 -4.841987037194030563e+01 -7.129984946051424188e+00 4.144662400780157441e+01 4.131062442138158985e+01 -9.165310068003833521e-01 -3.961597430194900937e+01 -3.389819345092220715e+01 6.856952223905651067e+00 3.915847338059117533e+01 2.912521008809233081e+01 -1.182843005675464809e+01 -3.856352414131304585e+01 -2.278580400375280846e+01 1.607203919899558997e+01 3.769982262432285580e+01 1.831044682204809604e+01 -1.935334552254988694e+01 -3.720477222137400020e+01 -1.397148661870891928e+01 2.456488978360137310e+01 3.599076832493216216e+01 1.047907324991268752e+01 -2.440388052875171709e+01 -3.488368378058758879e+01 -6.667002912754341537e+00 3.216282149101860455e+01 4.336598647889383074e+01 5.729596392392387827e+00 -5.191190171417227361e+01 -4.768367727222027241e+01 3.038864805214859288e+01 1.258989745892690735e+02 1.053016660041909489e+02 -2.026449416604206135e+02 -7.204290842816276097e+01 2.210246748796734551e+00 1.436553314098079712e-03
-7.734868592776671277e-03 -9.146819801689927587e+00 3.527433883610127623e+02 1.051887338410221673e+03 -1.817865702017089689e+02 -4.618327224014667536e+02 -3.151435010172918396e+02 -1.966720130413430354e+02 -6.696966004284939800e+01 1.285411801331813706e+02 1.873946951201401987e+02 6.458402387030758973e+01 -9.907591447049233579e+01 -1.484801029575909013e+02 -3.514697121605990304e+01 1.134190022944006841e+02 1.250835872395705621e+02 7.837732159937090159e+00 -1.096978690372750833e+02 -1.023052114302811617e+02 1.216684235070238174e+01 1.102728711794630101e+02 8.813684545980511587e+01 -2.806679427362818302e+01 -1.094879904677873697e+02 -6.976814866504560086e+01 4.118111481670357676e+01 1.076740420149609179e+02 5.635619673468850266e+01 -5.141935827191269937e+01 -1.064077330555457195e+02 -4.342910564479137037e+01 6.737743346076993589e+01 1.033784356389631398e+02 3.282481739106970053e+01 -6.788190992829760262e+01 -1.006980951736833845e+02 -2.157080175838009950e+01 9.060547752879332961e+01 1.247979004984551494e+02 1.849465857992319684e+01 -1.474693199332276663e+02 -1.372955677097107809e+02 8.363929963750206298e+01 3.541825342795410734e+02 2.974524181791372257e+02 -5.697687904241397518e+02 -2.026449416604198746e+02 6.214198684792104466e+00 4.023462900788530791e-03
2.411118065021458992e-03 4.259347484768189140e+00 -7.787063358625269416e+01 -1.817865702017113563e+02 3.447453043473461207e+02 3.023987187328820028e+02 9.338910254346305351e+01 -7.666380482059133783e+01 -1.505443490133858973e+02 -8.937756426979748881e+01 2.131513124392330383e+01 8.966726568284018128e+01 8.811802812904124949e+01 2.188522615105344471e+01 -5.451855772990784033e+01 -7.426184823774035237e+01 -2.187746124483751231e+01 4.496639149745755049e+01 6.186788266903806743e+01 1.620666755126663361e+01 -4.083249972868551936e+01 -5.364187931062437542e+01 -1.305894963618722926e+01 3.884065706351849201e+01 4.821862498018698062e+01 6.268397655321383155e+00 -3.882483622970413961e+01 -4.278763249035353056e+01 -2.530676051043066366e+00 3.909803924761324367e+01 4.069293521159978866e+01 -1.754130581245004095e+00 -4.154697048728009179e+01 -3.704225147076007829e+01 4.335608764720660702e+00 3.841266121194477279e+01 3.441458142417857857e+01 -7.077714577466153401e+00 -4.605242514590220537e+01 -4.666908060265147640e+01 6.035321518001410368e+00 6.887250742570233797e+01 5.266156096302540845e+01 -5.445845527077432990e+01 -1.840986907753714377e+02 -1.477293915126033710e+02 2.974524181791380784e+02 1.053016660041907642e+02 -3.252087511687436816e+00 -2.180588702158104894e-03
4.231836047794357986e-03 6.047184346706397484e+00 -1.665890332446704178e+02 -4.618327224014648209e+02 3.023987187328798427e+02 3.720889060145361782e+02 2.009984674536810019e+02 6.935193254256100204e+01 -3.518136544551886402e+01 -1.129347533943189887e+02 -9.472469677119030962e+01 -2.045249938403514989e+00 8.329120419736489112e+01 8.687247710948253143e+01 3.330692855214465453e+00 -8.006252888776478471e+01 -7.186699534443394555e+01 7.060280808943439901e+00 7.251788066798731336e+01 5.683673027695801494e+01 -1.673564935780393625e+01 -7.012613169650259692e+01 -4.829527302700859082e+01 2.460272230295772999e+01 6.852248277957760081e+01 3.713620402440183454e+01 -3.137163775703531599e+01 -6.643934199904292370e+01 -2.986517847434494399e+01 3.637696507079517971e+01 6.546830638041267036e+01 2.248238421991572267e+01 -4.482959399218100316e+01 -6.298871783665994428e+01 -1.678651192001980874e+01 4.411723195133751574e+01 6.090807004846388395e+01 1.045085473785015040e+01 -5.718869450591472514e+01 -7.606322137790296267e+01 -9.336007898709979713e+00 9.106404563716472467e+01 8.320842860093611648e+01 -5.335923158814664191e+01 -2.203437424331818590e+02 -1.840986907753713808e+02 3.541825342795419260e+02 1.258989745892690593e+02 -3.875666719751118094e+00 -2.499524798653068088e-03
2.672116930287174105e-03 3.475539822856808847e+00 -1.068481180358873530e+02 -3.151435010172898501e+02 9.338910254346154716e+01 2.009984674536804903e+02 2.086626091868071171e+02 2.379092367564288679e+02 1.579586194526106340e+02 -7.483360287883337492e+01 -2.083116800488151910e+02 -1.487158081859107313e+02 5.832484401294721010e+00 1.214465671030834528e+02 1.006476485630446689e+02 -1.440042508773512608e+01 -9.160222156602519306e+01 -6.833400291082030265e+01 1.901381912365368265e+01 7.328653198924823187e+01 4.501142565508320104e+01 -2.726306999942711684e+01 -6.321126014085540845e+01 -2.896168606195881523e+01 3.203842121338587390e+01 5.416859026420490864e+01 1.704550825128586666e+01 -3.693060118694288718e+01 -4.712650886485089785e+01 -8.324067206106249728e+00 3.897439638456866362e+01 4.141166947590757275e+01 -2.326871242332856582e+00 -4.115606187474664068e+01 -3.607622623222535196e+01 6.766522600913702945e+00 4.216990872819410896e+01 3.010283305310917612e+01 -1.542469811076526298e+01 -4.625218756820642341e+01 -2.588978872790826102e+01 3.310788492203302269e+01 4.770457695009403665e+01 3.442336063920416578e+00 -5.335923158814567557e+01 -5.445845527077395332e+01 8.363929963750121033e+01 3.038864805214805642e+01 -9.262080189338299796e-01 -4.222894584964588527e-04
1.394007111812930718e-03 1.455576133739753697e+00 -5.840886095804687272e+01 -1.966720130413431207e+02 -7.666380482059108203e+01 6.935193254256141415e+01 2.379092367564290385e+02 4.201514227461252062e+02 3.675411436903012259e+02 -1.882075627288755015e+01 -3.103707957239066673e+02 -2.950205934554900296e+02 -8.284900376222950058e+01 1.397482420275373158e+02 1.883510110217087288e+02 5.441679844088723428e+01 -9.874326618777021736e+01 -1.323603049948923456e+02 -3.371047901876985975e+01 8.032326336011092849e+01 9.680160054717086382e+01 1.395146909045769945e+01 -7.090080236599902719e+01 -7.419240882434138484e+01 -3.097492515514829847e+00 6.474158113760131528e+01 5.852472603144955343e+01 -7.506314635504566013e+00 -5.793060385721987871e+01 -4.680535231595393952e+01 1.197939217835866543e+01 5.364772850764380507e+01 3.439006855854432132e+01 -1.820828089833216268e+01 -4.850938815702237150e+01 -2.547544356650401554e+01 2.182102259403596634e+01 4.294287904186889193e+01 2.020871677983092241e+01 -1.702732482090088695e+01 -3.626927765088259292e+01 -1.604997009281173348e+01 1.479500279309783650e+01 4.770457695009429244e+01 8.320842860093773652e+01 5.266156096302626111e+01 -1.372955677097127136e+02 -4.768367727222087638e+01 1.489622065618771973e+00 1.233567413391901089e-03
2.852928070958471105e-05 -2.981233541961885170e-01 -1.268944673245454879e+01 -6.696966004284712426e+01 -1.505443490133865794e+02 -3.518136544552045564e+01 1.579586194526099234e+02 3.675411436903019080e+02 3.958184701732325266e+02 1.137107198062242617e+02 -1.696639685746114026e+02 -2.460694338047379119e+02 -1.513117823295634139e+02 1.678903268662050152e+01 1.222610440188603604e+02 9.518105320057409813e+01 -4.539575758039930520e+00 -7.468230107709892707e+01 -5.925149895643542663e+01 8.712788864672752709e+00 5.454027024690446268e+01 3.824896811605411528e+01 -1.221503941345949329e+01 -4.386573669386834240e+01 -2.797252700355829802e+01 1.555359214179669891e+01 3.743628805393993275e+01 1.973050457216265841e+01 -1.547165346591057755e+01 -3.284390106206765836e+01 -1.625140732355522033e+01 1.651236227323320094e+01 2.896895057648521288e+01 1.134229194114298878e+01 -1.587456132201958781e+01 -2.425657029363932793e+01 -8.652031767288619335e+00 1.529972903977511578e+01 2.461027130233803462e+01 1.439217148682938330e+01 -1.285104016560791251e+01 -3.084872109330845547e+01 -1.604997009281157716e+01 3.310788492203339217e+01 9.106404563716610312e+01 6.887250742570307693e+01 -1.474693199332294284e+02 -5.191190171417266441e+01 1.633494675364175475e+00 1.051203685308792907e-03
-1.525640862575197232e-03 -1.929981231853536761e+00 4.589542140649776059e+01 1.285411801331802053e+02 -8.937756426979663615e+01 -1.129347533943185482e+02 -7.483360287883326123e+01 -1.882075627288739383e+01 1.137107198062236080e+02 2.476849918399755097e+02 2.278920238172988206e+02 7.362771106328611381e+01 -1.086241259889191468e+02 -1.947428039058923446e+02 -1.131173998572209882e+02 4.798911404133112768e+01 1.375088962269136061e+02 9.545360819684624687e+01 -2.301635619766711471e+01 -9.851715561204250093e+01 -6.798557131047503788e+01 2.346379445078796522e+01 7.898375673047206647e+01 4.854987972076603597e+01 -2.627043377367573740e+01 -6.641092075945681472e+01 -3.511022137225599948e+01 3.050727699320007247e+01 5.736618486398435834e+01 2.470360324544287067e+01 -3.261770831594654396e+01 -5.033832232009810781e+01 -1.281264916397278952e+01 3.472195939961221001e+01 4.397487541893987384e+01 5.930673146566222798e+00 -3.681577417483174486e+01 -3.750902627083429763e+01 1.199349151799466995e+00 3.745232979331515111e+01 3.203961640542520684e+01 -1.285104016560708118e+01 -3.626927765088187527e+01 -2.588978872790832853e+01 -9.336007898711081054e+00 6.035321518000500873e+00 1.849465857992464635e+01 5.729596392392970472e+00 -1.523830156435563854e-01 -5.394264655224474897e-04
