0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.423142669813543204e+00 -7.425220153196505912e-02 -5.628458975693945154e-02 -4.658136734456490985e-02 -4.764733368921923728e-02 -4.021437933366740769e-02 -3.641021304541795095e-02 -3.586170548439526068e-02 -3.518404746954616191e-02 -3.587151816583854930e-02 -2.918843427904448812e-02
6.011093550909152317e-02 2.948924731059739401e-01 2.067227132107662124e-01 1.689014758329551724e-01 1.474904886696981610e-01 1.317190412515951425e-01 1.199480574923421777e-01 1.125859974014088022e-01 1.046908948572628645e-01 1.001897469637656052e-01 9.391044531093435677e-02
6.002853714847529165e-01 4.315564469073484566e-01 3.569058195581797377e-01 3.066700770882134774e-01 2.729933257701956939e-01 2.475564769694503231e-01 2.290932577025125705e-01 2.141141414626044071e-01 2.025139237328600905e-01 1.902735498379047319e-01 1.814789532281338436e-01
3.856545887257999405e-01 4.439951838673013573e-01 4.194332900533290220e-01 3.850524805427206210e-01 3.556711752416487071e-01 3.313323979914984951e-01 3.107576841419183999e-01 2.931917568996367240e-01 2.785479901546200621e-01 2.657118882135112714e-01 2.542429698032225294e-01
4.638959128608379778e-01 4.401479167716706997e-01 4.357996680786087040e-01 4.217623721238000223e-01 4.024412392395316784e-01 3.834975384730210934e-01 3.673586506911563077e-01 3.531805606110299256e-01 3.394137638407510038e-01 3.263161111384208501e-01 3.147122118350410003e-01
4.275813154378039216e-01 4.400982678982401919e-01 4.391430273647353166e-01 4.347801290077865088e-01 4.264217634565457549e-01 4.174064936192773967e-01 4.059401544328340994e-01 3.942308536304585664e-01 3.829907021115175891e-01 3.726340880920413490e-01 3.615806097959516352e-01
4.596771098182563242e-01 4.536566796195956042e-01 4.539290323764163526e-01 4.521015362392941661e-01 4.493417505006226387e-01 4.439870135094236003e-01 4.369584744431567747e-01 4.302892360251238113e-01 4.220291188105534386e-01 4.142979594833782753e-01 4.064907800886933820e-01
4.355638635497558475e-01 4.393112347296860842e-01 4.411102428458491542e-01 4.420918524575105923e-01 4.411034275749918243e-01 4.393467877307420943e-01 4.369676915941806961e-01 4.329520496307938671e-01 4.290974951591685627e-01 4.246418299976458810e-01 4.178475193855928360e-01
4.516809590761943216e-01 4.495532432267771439e-01 4.504940845250655634e-01 4.492649299415674702e-01 4.497351786714443578e-01 4.488017800526668544e-01 4.495315808648010503e-01 4.480565628574640913e-01 4.451230704356317069e-01 4.409035950301449791e-01 4.388873000785221690e-01
4.457138251566044596e-01 4.468680912246247861e-01 4.476984159640685079e-01 4.485391613327249227e-01 4.477500079544367573e-01 4.493301061867152058e-01 4.479599038096407360e-01 4.469838604905305712e-01 4.461099821845323499e-01 4.461493001496998900e-01 4.441184925177904530e-01
4.583572876062135260e-01 4.563403482214934415e-01 4.560845027375313721e-01 4.568422121176092809e-01 4.569016862711615112e-01 4.566488533902588465e-01 4.578277259849320990e-01 4.577990833583729380e-01 4.568835155006001902e-01 4.549135708308037485e-01 4.532536126052960634e-01
4.475054187746269618e-01 4.491696708846075192e-01 4.503281058482173083e-01 4.517640801568313935e-01 4.525445157870538471e-01 4.523685780568763581e-01 4.517594488940926412e-01 4.511473265991119974e-01 4.514466107615268675e-01 4.519351439552434790e-01 4.534543524301645201e-01
4.606949652645164761e-01 4.602103229053491895e-01 4.603185674829288199e-01 4.604198353109129060e-01 4.598888996672187424e-01 4.604175320900006363e-01 4.604134246845970613e-01 4.598588003276401492e-01 4.593340641766295307e-01 4.591985246737306237e-01 4.576139407625831601e-01
4.463230681894910234e-01 4.479043774820678503e-01 4.480067286731593823e-01 4.490556796301246045e-01 4.504152140276889149e-01 4.502965745644877393e-01 4.498188938435598305e-01 4.495615066850328634e-01 4.493758413486500514e-01 4.494432396503643123e-01 4.510423986256464346e-01
4.614080403646383388e-01 4.595204038633161625e-01 4.596808456567444412e-01 4.603129283624698975e-01 4.599185044412973933e-01 4.607380904589561399e-01 4.595292336663285848e-01 4.591290465690247014e-01 4.584569597074357739e-01 4.592655294014826861e-01 4.586285781582722931e-01
4.638228078053163173e-01 4.653566218313616720e-01 4.651363419925499398e-01 4.648578584578660911e-01 4.661456149631746371e-01 4.651385209774852592e-01 4.651251017272389210e-01 4.643251277345254446e-01 4.654852712537013160e-01 4.644109504766018581e-01 4.640207533276097251e-01
4.542474233792163085e-01 4.529763890602828136e-01 4.524614014139030083e-01 4.531442040405653238e-01 4.542938950058876824e-01 4.542769860369930135e-01 4.535661551600918551e-01 4.536540361955300749e-01 4.515789359010892734e-01 4.517740906026677106e-01 4.535506626318362988e-01
4.638228078053157621e-01 4.653566218313608394e-01 4.651363419925488296e-01 4.648578584578652584e-01 4.661456149631749146e-01 4.651385209774847040e-01 4.651251017272383659e-01 4.643251277345246120e-01 4.654852712537009829e-01 4.644109504766015806e-01 4.640207533276091700e-01
4.614080403646395045e-01 4.595204038633176058e-01 4.596808456567444412e-01 4.603129283624698975e-01 4.599185044412982259e-01 4.607380904589575832e-01 4.595292336663294730e-01 4.591290465690258671e-01 4.584569597074360514e-01 4.592655294014826861e-01 4.586285781582731258e-01
4.463230681894904683e-01 4.479043774820670176e-01 4.480067286731582721e-01 4.490556796301231612e-01 4.504152140276886374e-01 4.502965745644871842e-01 4.498188938435595530e-01 4.495615066850319752e-01 4.493758413486492187e-01 4.494432396503640348e-01 4.510423986256467122e-01
4.606949652645167537e-01 4.602103229053489120e-01 4.603185674829285423e-01 4.604198353109123509e-01 4.598888996672175766e-01 4.604175320900011914e-01 4.604134246845973388e-01 4.598588003276401492e-01 4.593340641766292531e-01 4.591985246737311788e-01 4.576139407625834377e-01
4.475054187746292378e-01 4.491696708846086850e-01 4.503281058482173083e-01 4.517640801568325037e-01 4.525445157870547352e-01 4.523685780568780790e-01 4.517594488940935293e-01 4.511473265991128301e-01 4.514466107615274226e-01 4.519351439552445893e-01 4.534543524301654083e-01
4.583572876062160795e-01 4.563403482214966056e-01 4.560845027375342031e-01 4.568422121176138329e-01 4.569016862711655080e-01 4.566488533902614555e-01 4.578277259849355407e-01 4.577990833583768793e-01 4.568835155006036319e-01 4.549135708308077453e-01 4.532536126052997272e-01
4.457138251566001852e-01 4.468680912246210668e-01 4.476984159640642336e-01 4.485391613327212035e-01 4.477500079544319278e-01 4.493301061867117641e-01 4.479599038096367392e-01 4.469838604905260193e-01 4.461099821845283531e-01 4.461493001496967259e-01 4.441184925177861786e-01
4.516809590761985960e-01 4.495532432267810852e-01 4.504940845250695602e-01 4.492649299415720221e-01 4.497351786714486321e-01 4.488017800526702961e-01 4.495315808648047140e-01 4.480565628574680881e-01 4.451230704356359813e-01 4.409035950301489759e-01 4.388873000785256107e-01
4.355638635497501854e-01 4.393112347296804221e-01 4.411102428458434921e-01 4.420918524575054853e-01 4.411034275749869948e-01 4.393467877307378755e-01 4.369676915941766993e-01 4.329520496307893151e-01 4.290974951591641773e-01 4.246418299976413291e-01 4.178475193855890057e-01
4.596771098182580451e-01 4.536566796195976026e-01 4.539290323764171853e-01 4.521015362392958870e-01 4.493417505006240820e-01 4.439870135094237669e-01 4.369584744431576073e-01 4.302892360251240889e-01 4.220291188105549929e-01 4.142979594833785528e-01 4.064907800886938261e-01
4.275813154378039216e-01 4.400982678982387486e-01 4.391430273647341509e-01 4.347801290077849545e-01 4.264217634565447557e-01 4.174064936192763975e-01 4.059401544328332667e-01 3.942308536304578448e-01 3.829907021115168675e-01 3.726340880920405163e-01 3.615806097959506360e-01
4.638959128608405869e-01 4.401479167716729757e-01 4.357996680786105359e-01 4.217623721238007439e-01 4.024412392395335658e-01 3.834975384730229808e-01 3.673586506911573069e-01 3.531805606110314799e-01 3.394137638407515589e-01 3.263161111384218493e-01 3.147122118350417219e-01
3.856545887258028271e-01 4.439951838673047990e-01 4.194332900533311315e-01 3.850524805427227304e-01 3.556711752416508721e-01 3.313323979915012152e-01 3.107576841419208424e-01 2.931917568996392776e-01 2.785479901546223380e-01 2.657118882135137139e-01 2.542429698032250829e-01
6.002853714847486977e-01 4.315564469073453480e-01 3.569058195581769066e-01 3.066700770882103133e-01 2.729933257701926963e-01 2.475564769694472145e-01 2.290932577025094619e-01 2.141141414626017148e-01 2.025139237328571207e-01 1.902735498379024559e-01 1.814789532281314288e-01
6.011093550909891309e-02 2.948924731059816007e-01 2.067227132107739007e-01 1.689014758329619725e-01 1.474904886697055439e-01 1.317190412516019704e-01 1.199480574923495607e-01 1.125859974014153386e-01 1.046908948572696785e-01 1.001897469637720028e-01 9.391044531094053238e-02
2.423142669813515671e+00 -7.425220153199006690e-02 -5.628458975696446626e-02 -4.658136734458907108e-02 -4.764733368924339851e-02 -4.021437933368957746e-02 -3.641021304544153625e-02 -3.586170548441714595e-02 -3.518404746956832474e-02 -3.587151816586071906e-02 -2.918843427906523541e-02
