8.223578842979158076e-15 1.456500835003618011e-03 1.456629730530251826e-03 1.453750324688838930e-03 1.445734917031146066e-03 1.430437552548296295e-03 1.405572593629112344e-03 1.371204431096037122e-03 1.330899160439274901e-03 1.288268397792623676e-03 1.243612023251035054e-03 1.195963346392345337e-03 1.146493016654613183e-03 1.096664609688371636e-03 1.044692450630752608e-03 9.884616175191058857e-04 9.316339994911377112e-04 8.814578840355307473e-04 8.389519319332266589e-04 7.964462510135533919e-04 7.481406388515057706e-04 6.987722806646764605e-04 6.572230918335422549e-04 6.247302533065211480e-04 5.951591570253923075e-04 5.654317350643625964e-04 5.393868657328488962e-04 5.207947523114212635e-04 5.084061569498759311e-04 5.000507141688135355e-04 4.967976102125759921e-04 5.000507141688135355e-04 5.084061569498758227e-04 5.207947523114213719e-04 5.393868657328488962e-04 5.654317350643628132e-04 5.951591570253925243e-04 6.247302533065211480e-04 6.572230918335423633e-04 6.987722806646766774e-04 7.481406388515058790e-04 7.964462510135533919e-04 8.389519319332264420e-04 8.814578840355305304e-04 9.316339994911377112e-04 9.884616175191061026e-04 1.044692450630752608e-03 1.096664609688371636e-03 1.146493016654613617e-03 1.195963346392345337e-03 1.243612023251035054e-03 1.288268397792623893e-03 1.330899160439275117e-03 1.371204431096037773e-03 1.405572593629112127e-03 1.430437552548295861e-03 1.445734917031146066e-03 1.453750324688838930e-03 1.456629730530251826e-03 1.456500835003618011e-03
-1.023471039236379184e-09 1.456497402761914705e-03 1.456619063483616510e-03 1.453727084944210230e-03 1.445692765237073952e-03 1.430370339142057572e-03 1.405476517524687939e-03 1.371078327561635769e-03 1.330742580962999706e-03 1.288080565718636473e-03 1.243393116100813397e-03 1.195715445326121437e-03 1.146218657815220544e-03 1.096365284201469186e-03 1.044369798094571186e-03 9.881194151808922466e-04 9.312774011042558153e-04 8.810908949068521363e-04 8.385771766833066210e-04 7.960672063023546685e-04 7.477621113515487642e-04 6.983976666620158626e-04 6.568525158024390419e-04 6.243627425542852549e-04 5.947958437078724060e-04 5.650754572744027572e-04 5.390388364718181734e-04 5.204528869501258903e-04 5.080668818271355611e-04 4.997116334541992647e-04 4.964583046186670651e-04 4.997116334541993731e-04 5.080668818271355611e-04 5.204528869501257819e-04 5.390388364718181734e-04 5.650754572744028656e-04 5.947958437078724060e-04 6.243627425542854718e-04 6.568525158024390419e-04 6.983976666620158626e-04 7.477621113515489810e-04 7.960672063023544517e-04 8.385771766833066210e-04 8.810908949068521363e-04 9.312774011042558153e-04 9.881194151808918129e-04 1.044369798094571186e-03 1.096365284201469186e-03 1.146218657815220327e-03 1.195715445326121437e-03 1.243393116100813831e-03 1.288080565718636473e-03 1.330742580962999706e-03 1.371078327561635985e-03 1.405476517524688156e-03 1.430370339142057788e-03 1.445692765237073952e-03 1.453727084944211097e-03 1.456619063483616727e-03 1.456497402761913838e-03
-1.762889784315564160e-09 1.456487882321120478e-03 1.456584394999802315e-03 1.453652038937197372e-03 1.445561061318048667e-03 1.430166029901665855e-03 1.405188835994011353e-03 1.370702673706030751e-03 1.330275781403480019e-03 1.287518410473877410e-03 1.242734811613289058e-03 1.194967617112808458e-03 1.145391426278607409e-03 1.095465797557190106e-03 1.043403042399017495e-03 9.870943934811762365e-04 9.302083074184653265e-04 8.799915156280419979e-04 8.374575371083901008e-04 7.949366237833758574e-04 7.466315178625243347e-04 6.972758695351103861e-04 6.557423911507608266e-04 6.232644012953540442e-04 5.937125635790295106e-04 5.640132677551864399e-04 5.379999619111481158e-04 5.194319967986181421e-04 5.070547626788530701e-04 4.987014523014783292e-04 4.954480202353923586e-04 4.987014523014783292e-04 5.070547626788528533e-04 5.194319967986181421e-04 5.379999619111482242e-04 5.640132677551864399e-04 5.937125635790294021e-04 6.232644012953542610e-04 6.557423911507606097e-04 6.972758695351104945e-04 7.466315178625243347e-04 7.949366237833758574e-04 8.374575371083901008e-04 8.799915156280418895e-04 9.302083074184651097e-04 9.870943934811762365e-04 1.043403042399017929e-03 1.095465797557190323e-03 1.145391426278607192e-03 1.194967617112808458e-03 1.242734811613288842e-03 1.287518410473877627e-03 1.330275781403480019e-03 1.370702673706030751e-03 1.405188835994011353e-03 1.430166029901665855e-03 1.445561061318048450e-03 1.453652038937197372e-03 1.456584394999802532e-03 1.456487882321120478e-03
-1.882008519593358240e-09 1.456472613828533897e-03 1.456526104053838550e-03 1.453525686433125835e-03 1.445340522161275842e-03 1.429825634153731283e-03 1.404710901412245180e-03 1.370079201709855157e-03 1.329500906545735134e-03 1.286584533947002836e-03 1.241640231992784159e-03 1.193723557061211662e-03 1.144015594587704772e-03 1.093970970068320041e-03 1.041797543706935499e-03 9.853924712985295820e-04 9.284331811748475780e-04 8.781666844522445503e-04 8.356003796834946418e-04 7.930623255716084952e-04 7.447571624436860778e-04 6.954155944012506679e-04 6.539016718588012587e-04 6.214443477753781248e-04 5.919186171719473168e-04 5.622546555415625352e-04 5.362798435302877946e-04 5.177417254406792638e-04 5.053795107190625548e-04 4.970299983169645377e-04 4.937766475232259261e-04 4.970299983169646461e-04 5.053795107190627717e-04 5.177417254406792638e-04 5.362798435302876861e-04 5.622546555415623183e-04 5.919186171719475337e-04 6.214443477753780164e-04 6.539016718588013671e-04 6.954155944012505594e-04 7.447571624436862946e-04 7.930623255716084952e-04 8.356003796834947503e-04 8.781666844522447671e-04 9.284331811748477948e-04 9.853924712985295820e-04 1.041797543706935499e-03 1.093970970068320041e-03 1.144015594587704339e-03 1.193723557061211445e-03 1.241640231992783725e-03 1.286584533947002403e-03 1.329500906545734700e-03 1.370079201709854724e-03 1.404710901412245180e-03 1.429825634153731716e-03 1.445340522161276276e-03 1.453525686433125835e-03 1.456526104053838984e-03 1.456472613828534114e-03
-1.593716902087813376e-09 1.456451437220908883e-03 1.456444197641794305e-03 1.453348320855307524e-03 1.445031824092980971e-03 1.429350277659273850e-03 1.404044359945508420e-03 1.369210181730957585e-03 1.328420958996856397e-03 1.285282729986654462e-03 1.240113964266333167e-03 1.191988641486383923e-03 1.142097355458230245e-03 1.091887841607491316e-03 1.039561178761074563e-03 9.830223188384509293e-04 9.259614521560686562e-04 8.756265657981292770e-04 8.330165346302363574e-04 7.904556756206709747e-04 7.421508125287447138e-04 6.928289591519994029e-04 6.513428342709334361e-04 6.189153961815550570e-04 5.894270611272790263e-04 5.598128013063923599e-04 5.338917200619219686e-04 5.153953654386650950e-04 5.030544818865241314e-04 4.947106782936270880e-04 4.914576120208627484e-04 4.947106782936269796e-04 5.030544818865240230e-04 5.153953654386650950e-04 5.338917200619220770e-04 5.598128013063923599e-04 5.894270611272790263e-04 6.189153961815550570e-04 6.513428342709336530e-04 6.928289591519992945e-04 7.421508125287446054e-04 7.904556756206707578e-04 8.330165346302362489e-04 8.756265657981290602e-04 9.259614521560688731e-04 9.830223188384509293e-04 1.039561178761074563e-03 1.091887841607491316e-03 1.142097355458230245e-03 1.191988641486384139e-03 1.240113964266333167e-03 1.285282729986654028e-03 1.328420958996856614e-03 1.369210181730957585e-03 1.404044359945508420e-03 1.429350277659273633e-03 1.445031824092980755e-03 1.453348320855307957e-03 1.456444197641794521e-03 1.456451437220908232e-03
-9.364029146099585449e-10 1.456424405077292022e-03 1.456338974587290374e-03 1.453120596726888841e-03 1.444636078147790333e-03 1.428741659624987743e-03 1.403191647332100497e-03 1.368098904129095260e-03 1.327040159484163973e-03 1.283618219769589938e-03 1.238162317245954233e-03 1.189770337525106539e-03 1.139645346509465113e-03 1.089226187953031607e-03 1.036704828612676575e-03 9.799958845605094733e-04 9.228060448272128787e-04 8.723849155708673052e-04 8.297204701831863757e-04 7.871318138130132310e-04 7.388282561378099311e-04 6.895322933285015412e-04 6.480825634343769740e-04 6.156944308219514279e-04 5.862549242685608040e-04 5.567048806848547832e-04 5.308528977546031393e-04 5.124103139630378952e-04 5.000971390970414135e-04 4.917610093924429425e-04 4.885084546407966006e-04 4.917610093924430509e-04 5.000971390970415219e-04 5.124103139630381120e-04 5.308528977546030309e-04 5.567048806848545663e-04 5.862549242685606956e-04 6.156944308219515364e-04 6.480825634343771909e-04 6.895322933285015412e-04 7.388282561378099311e-04 7.871318138130130142e-04 8.297204701831863757e-04 8.723849155708675220e-04 9.228060448272128787e-04 9.799958845605094733e-04 1.036704828612676141e-03 1.089226187953032041e-03 1.139645346509465113e-03 1.189770337525106973e-03 1.238162317245954233e-03 1.283618219769589505e-03 1.327040159484163756e-03 1.368098904129095694e-03 1.403191647332100497e-03 1.428741659624987960e-03 1.444636078147790766e-03 1.453120596726889492e-03 1.456338974587289940e-03 1.456424405077292455e-03
3.577998234852211513e-10 1.456391859804547027e-03 1.456211017263607001e-03 1.452843530700533535e-03 1.444154932088541126e-03 1.428002219709757379e-03 1.402156116411392567e-03 1.366749756207972111e-03 1.325364079104959661e-03 1.281597899551722812e-03 1.235793576332078203e-03 1.187078293280065429e-03 1.136670532917330055e-03 1.085998294941721348e-03 1.033242125009405576e-03 9.763281032657254461e-04 9.189830567807612521e-04 8.684588304875942881e-04 8.257301734445139565e-04 7.831095450197985385e-04 7.348090025067351670e-04 6.855456403069922931e-04 6.441412788755994639e-04 6.118021535203929532e-04 5.824231234012136084e-04 5.529519246996639388e-04 5.271844094905104965e-04 5.088075644728681964e-04 4.965284863358400760e-04 4.882020605012301370e-04 4.849502828163728568e-04 4.882020605012301912e-04 4.965284863358400760e-04 5.088075644728681964e-04 5.271844094905107133e-04 5.529519246996637220e-04 5.824231234012138252e-04 6.118021535203930616e-04 6.441412788755991386e-04 6.855456403069920763e-04 7.348090025067351670e-04 7.831095450197985385e-04 8.257301734445139565e-04 8.684588304875945049e-04 9.189830567807614689e-04 9.763281032657253377e-04 1.033242125009405793e-03 1.085998294941721565e-03 1.136670532917330272e-03 1.187078293280065212e-03 1.235793576332077769e-03 1.281597899551723246e-03 1.325364079104959878e-03 1.366749756207972111e-03 1.402156116411392567e-03 1.428002219709757596e-03 1.444154932088541343e-03 1.452843530700532884e-03 1.456211017263606133e-03 1.456391859804547027e-03
1.954832779432016368e-09 1.456353560006647032e-03 1.456060372740680892e-03 1.452517668805484476e-03 1.443589640618483071e-03 1.427134123262541925e-03 1.400941037656392276e-03 1.365167280180267038e-03 1.323398643175420844e-03 1.279229147709560078e-03 1.233016648351044266e-03 1.183923032138807594e-03 1.133185102097243081e-03 1.082217983438034034e-03 1.029188446347825778e-03 9.720358320483184818e-04 9.145107204344301004e-04 8.638677471355392422e-04 8.210660719180757315e-04 7.784101087646039816e-04 7.301149818861908669e-04 6.808915057287343725e-04 6.395419165945122938e-04 6.072617863596267186e-04 5.779550578641858873e-04 5.485774245866543173e-04 5.229097653011076461e-04 5.046106173476081012e-04 4.923720479547148872e-04 4.840574177816889950e-04 4.808067174748384019e-04 4.840574177816888866e-04 4.923720479547147788e-04 5.046106173476083180e-04 5.229097653011076461e-04 5.485774245866543173e-04 5.779550578641861041e-04 6.072617863596268270e-04 6.395419165945120769e-04 6.808915057287343725e-04 7.301149818861910838e-04 7.784101087646038732e-04 8.210660719180757315e-04 8.638677471355395675e-04 9.145107204344303173e-04 9.720358320483182650e-04 1.029188446347825995e-03 1.082217983438033817e-03 1.133185102097242648e-03 1.183923032138807160e-03 1.233016648351043833e-03 1.279229147709560078e-03 1.323398643175421061e-03 1.365167280180267038e-03 1.400941037656392059e-03 1.427134123262541274e-03 1.443589640618482637e-03 1.452517668805484042e-03 1.456060372740681109e-03 1.456353560006647466e-03
4.094683892165758120e-09 1.456309895948962839e-03 1.455887858763519390e-03 1.452144479828698306e-03 1.442942502053067531e-03 1.426140670107037571e-03 1.399550906968070364e-03 1.363357375531473693e-03 1.321151341718453240e-03 1.276521186009342557e-03 1.229842570506230019e-03 1.180317426722164503e-03 1.129203732186478395e-03 1.077901698105756829e-03 1.024561976039951774e-03 9.671389299562064244e-04 9.094104120875961790e-04 8.586343362633154161e-04 8.157519501545567892e-04 7.730582994896065870e-04 7.247718719371713672e-04 6.755962136066949279e-04 6.343111726772798428e-04 6.021002286803245123e-04 5.728777759376295353e-04 5.436085154785210913e-04 5.180560735222092912e-04 4.998464997559203199e-04 4.876548484788329461e-04 4.793542003983256787e-04 4.761049386187155550e-04 4.793542003983256245e-04 4.876548484788328919e-04 4.998464997559203199e-04 5.180560735222091828e-04 5.436085154785208744e-04 5.728777759376294269e-04 6.021002286803244039e-04 6.343111726772797344e-04 6.755962136066949279e-04 7.247718719371714757e-04 7.730582994896068039e-04 8.157519501545566808e-04 8.586343362633151993e-04 9.094104120875962875e-04 9.671389299562062076e-04 1.024561976039951557e-03 1.077901698105757262e-03 1.129203732186478612e-03 1.180317426722164937e-03 1.229842570506230236e-03 1.276521186009342557e-03 1.321151341718453240e-03 1.363357375531473910e-03 1.399550906968070364e-03 1.426140670107037571e-03 1.442942502053067531e-03 1.452144479828697873e-03 1.455887858763518956e-03 1.456309895948962622e-03
6.596742117669766499e-09 1.456260784098533084e-03 1.455693727713181472e-03 1.451724858431437636e-03 1.442215351185036727e-03 1.425024860970732637e-03 1.397990073246976623e-03 1.361325935138367818e-03 1.318629814675767800e-03 1.273483558493960664e-03 1.226282878233048547e-03 1.176275040926046470e-03 1.124742018879169468e-03 1.073067032394996873e-03 1.019382230772162331e-03 9.616587198036275104e-04 9.037050868581839296e-04 8.527829542844904669e-04 8.098133259531008210e-04 7.670806099096694891e-04 7.188070061509702676e-04 6.696877901905649725e-04 6.284775639505005632e-04 5.963462722205026354e-04 5.672201805754578056e-04 5.380741157456391324e-04 5.126522172719885379e-04 4.945440435642316224e-04 4.824056868102357320e-04 4.741212032389593902e-04 4.708737451298426638e-04 4.741212032389594986e-04 4.824056868102356236e-04 4.945440435642316224e-04 5.126522172719883211e-04 5.380741157456391324e-04 5.672201805754579140e-04 5.963462722205027438e-04 6.284775639505005632e-04 6.696877901905654061e-04 7.188070061509702676e-04 7.670806099096697060e-04 8.098133259531008210e-04 8.527829542844904669e-04 9.037050868581837128e-04 9.616587198036272936e-04 1.019382230772162331e-03 1.073067032394997306e-03 1.124742018879168600e-03 1.176275040926046470e-03 1.226282878233048764e-03 1.273483558493960447e-03 1.318629814675767800e-03 1.361325935138367384e-03 1.397990073246977057e-03 1.425024860970732637e-03 1.442215351185036944e-03 1.451724858431437636e-03 1.455693727713181038e-03 1.456260784098533084e-03
