0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.891508733130785491e-01 1.040000439737611554e-01 7.432618243989204398e-02 6.145365712361658406e-02 5.219444291395054086e-02 4.647797273442874633e-02 4.315623368721448194e-02 3.930984284958385921e-02 3.725820629900202657e-02 3.510836132690951100e-02 3.240626436340326294e-02
4.897348382393414967e-01 2.523403983048739252e-01 1.888232143693102938e-01 1.579991041195999146e-01 1.375489111802741804e-01 1.234405718542786606e-01 1.136272352579242723e-01 1.056135768566123512e-01 9.923944763719007300e-02 9.344402745912677721e-02 8.868092492125480286e-02
4.900665923597116724e-01 4.259275146351432229e-01 3.534640811954020689e-01 3.073507518985260645e-01 2.755637921138153201e-01 2.511498695179072982e-01 2.323320424822230001e-01 2.176412433742412333e-01 2.045986924686492292e-01 1.942403360391719847e-01 1.852258705326049748e-01
4.901264432442820618e-01 4.806050899293310974e-01 4.427421811530944940e-01 4.061476183306123589e-01 3.749232314915554864e-01 3.492922333918780375e-01 3.283114090053008693e-01 3.104175040778996975e-01 2.947847363092236939e-01 2.807901605306737935e-01 2.686848814901834914e-01
4.899846162624240664e-01 4.903708494621029090e-01 4.784232615432711944e-01 4.587901737373831779e-01 4.369752402614270892e-01 4.164160252692058473e-01 3.972911340416857562e-01 3.801996702189687771e-01 3.643264674402472147e-01 3.504434076546955601e-01 3.372371126078125281e-01
4.898369666219935525e-01 4.904419201495027747e-01 4.886169532586978059e-01 4.809148529562231600e-01 4.695643188201751306e-01 4.559803977028057398e-01 4.418514756084676587e-01 4.279210523103944008e-01 4.143157599817365866e-01 4.009784171808187248e-01 3.877671299624954049e-01
4.898422932151016429e-01 4.902051482484395262e-01 4.913988449260924818e-01 4.886179653744262552e-01 4.835815568834720413e-01 4.761224208360121390e-01 4.671842820062467871e-01 4.562545946959744581e-01 4.454968096089279572e-01 4.331870447803499724e-01 4.209523100770101167e-01
4.901325981271548726e-01 4.901748129958777844e-01 4.917725902943095861e-01 4.903803870721201164e-01 4.883590251252457604e-01 4.851026403541078835e-01 4.779396318529007259e-01 4.695579764363481123e-01 4.597955582156200149e-01 4.490836257777301443e-01 4.376655149780027676e-01
4.901245886860177703e-01 4.901668028648916153e-01 4.917645540534436033e-01 4.903723735817706597e-01 4.883510446667321814e-01 4.850947131094026088e-01 4.779318216616115778e-01 4.695503032128426346e-01 4.597880445234626134e-01 4.490762871332897310e-01 4.376583629212055793e-01
4.900058958173755252e-01 4.903688720407954338e-01 4.915629674016276374e-01 4.887811590630078418e-01 4.837430684601848330e-01 4.762814411332152442e-01 4.673403170512732130e-01 4.564069793308366818e-01 4.456456012473108963e-01 4.333317250759859962e-01 4.210929040892374964e-01
4.901698228997679041e-01 4.907751875080920145e-01 4.889489805073571338e-01 4.812416464381143455e-01 4.698833993346899773e-01 4.562902476085082260e-01 4.421517245637769933e-01 4.282118352001293426e-01 4.145972977403949433e-01 4.012508918867011554e-01 3.880306272734735384e-01
4.903020829547495851e-01 4.906885663993796332e-01 4.787332375003375273e-01 4.590874291900928772e-01 4.372583615667695600e-01 4.166858260216906307e-01 3.975485435562467473e-01 3.804460059767082458e-01 3.645625187665667011e-01 3.506704639862270878e-01 3.374556124282470648e-01
4.903907318293986850e-01 4.808642443597194727e-01 4.429809189446199946e-01 4.063666234075197781e-01 3.751253995886741355e-01 3.494805806060056752e-01 3.284884428278167512e-01 3.105848890539175677e-01 2.949436917011373227e-01 2.809415696930729900e-01 2.688297631796945364e-01
4.902928917763602623e-01 4.261241963710526437e-01 3.536273012896255508e-01 3.074926781121172237e-01 2.756910399743653928e-01 2.512658436933547512e-01 2.324393270972165415e-01 2.177417441779730678e-01 2.046931705772870314e-01 1.943300309406824911e-01 1.853114027992463775e-01
4.898592677200905854e-01 2.524045117439871477e-01 1.888711896667218670e-01 1.580392477747972757e-01 1.375838589484527363e-01 1.234719350432125218e-01 1.136561051213240692e-01 1.056404106480893224e-01 9.926466192046162762e-02 9.346776926981283096e-02 8.870345654567418636e-02
4.892673017893993670e-01 1.040247982312260538e-01 7.434387367718578443e-02 6.146828442176446861e-02 5.220686631906423791e-02 4.648903549613107866e-02 4.316650580325490788e-02 3.931919944150076562e-02 3.726707455709274419e-02 3.511671787544785178e-02 3.241397775448345842e-02
