1.649649186039663817e+00 8.215709528074148504e-03 -7.453718030060669901e-03 8.169668324507935436e-05 8.224502268760614096e-04 -4.920403279527051522e-04 -5.023382392677394788e-04 3.775866059552064353e-04 3.775866059552064353e-04 -5.023382392677394788e-04 -4.920403279521390902e-04 8.224502268764387119e-04 8.169668324451350924e-05 -7.453718030060480816e-03 8.215709528073770335e-03 1.649649186039663817e+00
1.650276345251119992e+00 9.716930233554963922e-03 -7.421053760814227962e-03 8.217678720039074984e-05 8.077901150810894767e-04 -4.865746639447602077e-04 -4.938393243908665306e-04 3.728724911921294004e-04 3.728724911919407492e-04 -4.938393243908665306e-04 -4.865746639441941458e-04 8.077901150816554302e-04 8.217678720020213932e-05 -7.421053760813473357e-03 9.716930233554963922e-03 1.650276345251119992e+00
1.651311596007365878e+00 1.110341924821410184e-02 -7.386324614725465511e-03 8.406577053481163113e-05 7.927341450651227998e-04 -4.820681179910415179e-04 -4.837966497920821079e-04 3.678518298035530587e-04 3.678518298039304153e-04 -4.837966497915158833e-04 -4.820681179910415179e-04 7.927341450651227998e-04 8.406577053500024165e-05 -7.386324614725654596e-03 1.110341924821429092e-02 1.651311596007365878e+00
1.652741517643291358e+00 1.237912056817940844e-02 -7.349662791206269634e-03 8.710800878061733987e-05 7.776979450076275347e-04 -4.787203566370512413e-04 -4.725545474367096000e-04 3.628122160430648484e-04 3.628122160428761431e-04 -4.725545474370871192e-04 -4.787203566372399467e-04 7.776979450070614728e-04 8.710800877967428727e-05 -7.349662791206458719e-03 1.237912056817940844e-02 1.652741517643291358e+00
1.654547939688178815e+00 1.354818275177253374e-02 -7.310497595446837672e-03 9.082663284129155088e-05 7.627239823418071642e-04 -4.764934914723493423e-04 -4.601647092048836160e-04 3.577570009701004617e-04 3.577570009706665779e-04 -4.601647092054498406e-04 -4.764934914729154042e-04 7.627239823418071642e-04 9.082663284129155088e-05 -7.310497595446837672e-03 1.354818275177234466e-02 1.654547939688178815e+00
1.656710583735413689e+00 1.461597959263983247e-02 -7.269197756279391354e-03 9.539688609528982732e-05 7.478040211751885808e-04 -4.754888739992361958e-04 -4.473035147669841621e-04 3.532426112528836803e-04 3.532426112528836803e-04 -4.473035147666066971e-04 -4.754888739994249012e-04 7.478040211749999297e-04 9.539688609528982732e-05 -7.269197756279768656e-03 1.461597959263945430e-02 1.656710583735413689e+00
1.659207055317752699e+00 1.558797363743000958e-02 -7.225632253970046444e-03 1.007267475525585628e-04 7.325273194729274573e-04 -4.753237972497923228e-04 -4.342144618347364019e-04 3.492539678110349790e-04 3.492539678112236844e-04 -4.342144618351138669e-04 -4.753237972496036174e-04 7.325273194723615038e-04 1.007267475529357567e-04 -7.225632253970612831e-03 1.558797363742963141e-02 1.659207055317752699e+00
1.662014032363609228e+00 1.647001363910718594e-02 -7.180298212388046275e-03 1.069730495562603884e-04 7.170134130601220910e-04 -4.760960324657080361e-04 -4.211924295543481751e-04 3.459309055071257597e-04 3.459309055071257597e-04 -4.211924295547256401e-04 -4.760960324660853927e-04 7.170134130599334398e-04 1.069730495564489854e-04 -7.180298212388046275e-03 1.647001363910718594e-02 1.662014032363609228e+00
1.665107278886549524e+00 1.726745930047706226e-02 -7.132807548831367195e-03 1.139289966531111935e-04 7.010031236490132933e-04 -4.775675558307640955e-04 -4.087458313115909805e-04 3.435955867696315600e-04 3.435955867696315600e-04 -4.087458313112135155e-04 -4.775675558307640955e-04 7.010031236486359910e-04 1.139289966532997905e-04 -7.132807548831745365e-03 1.726745930047706226e-02 1.665107278886549524e+00
1.668462581715419280e+00 1.798558987987688984e-02 -7.082957306616967895e-03 1.209985611111848419e-04 6.850452614135302655e-04 -4.800826195981671004e-04 -3.966140107863981904e-04 3.420801669999226570e-04 3.420801669995452462e-04 -3.966140107865868958e-04 -4.800826195981671004e-04 6.850452614133416144e-04 1.209985611113734388e-04 -7.082957306616401508e-03 1.798558987987745883e-02 1.668462581715419280e+00
1.672055869696819741e+00 1.862929559957997999e-02 -7.031255484324948346e-03 1.288191954845819328e-04 6.688442879233829795e-04 -4.839004281157119878e-04 -3.842224151384784794e-04 3.410828822955695966e-04 3.410828822957583020e-04 -3.842224151382897740e-04 -4.839004281160893986e-04 6.688442879230056771e-04 1.288191954847705298e-04 -7.031255484324571044e-03 1.862929559958017081e-02 1.672055869696819741e+00
1.675864359404201975e+00 1.920306091412268129e-02 -6.977759081979560338e-03 1.375376487912498855e-04 6.516809357276976593e-04 -4.878061867390289419e-04 -3.720609189991643776e-04 3.405017014111120783e-04 3.405017014109233730e-04 -3.720609189991643776e-04 -4.878061867397837092e-04 6.516809357273202485e-04 1.375376487914384824e-04 -6.977759081978993951e-03 1.920306091412268129e-02 1.675864359404201975e+00
1.679867181885928318e+00 1.971125672845843585e-02 -6.922608814818326760e-03 1.466198628657038418e-04 6.338117141360953858e-04 -4.911208156947024844e-04 -3.607623435566739809e-04 3.404966737560947802e-04 3.404966737560947802e-04 -3.607623435566739809e-04 -4.911208156943251820e-04 6.338117141364727966e-04 1.466198628653266750e-04 -6.922608814818704062e-03 1.971125672845843585e-02 1.679867181885928318e+00
1.684046106808734455e+00 2.015815429036770315e-02 -6.866158411958124541e-03 1.559810877028999516e-04 6.154898673176218988e-04 -4.938654319019184337e-04 -3.502418014570576714e-04 3.409721944084860416e-04 3.409721944082973362e-04 -3.502418014568689660e-04 -4.938654319015410230e-04 6.154898673181879607e-04 1.559810877027113817e-04 -6.866158411958501843e-03 2.015815429036732151e-02 1.684046106808734455e+00
1.688384246627094187e+00 2.054722583463832256e-02 -6.808252223583479736e-03 1.652112376531230254e-04 5.970269442133552479e-04 -4.959512328085198670e-04 -3.402861869214438462e-04 3.416698586350553203e-04 3.416698586352440257e-04 -3.402861869220099623e-04 -4.959512328081425647e-04 5.970269442141099610e-04 1.652112376535001652e-04 -6.808252223583291518e-03 2.054722583463832256e-02 1.688384246627094187e+00
1.692867862101737009e+00 2.088209805757146320e-02 -6.748591226150586937e-03 1.741449437800059879e-04 5.780957763679575936e-04 -4.969668886405588688e-04 -3.305784839319497888e-04 3.421395104562431231e-04 3.421395104562431231e-04 -3.305784839319497888e-04 -4.969668886403701092e-04 5.780957763681462448e-04 1.741449437800059879e-04 -6.748591226150776022e-03 2.088209805757108156e-02 1.692867862101737009e+00
1.697484485570077917e+00 2.116612126662323692e-02 -6.687507405339482118e-03 1.831820408593850982e-04 5.582863469243720027e-04 -4.963683774302258146e-04 -3.206144132373545900e-04 3.416052137190154461e-04 3.416052137190154461e-04 -3.206144132371658846e-04 -4.963683774302258146e-04 5.582863469249380647e-04 1.831820408595736681e-04 -6.687507405339482118e-03 2.116612126662343121e-02 1.697484485570077917e+00
1.702221353289198991e+00 2.140159773515599995e-02 -6.624639838244392176e-03 1.921893036907017628e-04 5.375416646563939372e-04 -4.934867320396608883e-04 -3.105955858857166680e-04 3.397468163023669926e-04 3.397468163027444034e-04 -3.105955858857166680e-04 -4.934867320396608883e-04 5.375416646562052861e-04 1.921893036905131930e-04 -6.624639838244014874e-03 2.140159773515599995e-02 1.702221353289198991e+00
1.707067294428971316e+00 2.159112572715762152e-02 -6.560281634827295170e-03 2.013473687202394760e-04 5.161276813939386825e-04 -4.883297141333487216e-04 -3.008345068572127086e-04 3.366982850716488166e-04 3.366982850714601654e-04 -3.008345068575901194e-04 -4.883297141331600704e-04 5.161276813937499229e-04 2.013473687200509061e-04 -6.560281634827484255e-03 2.159112572715743070e-02 1.707067294428971316e+00
1.712011140473174597e+00 2.173660619571182728e-02 -6.494077572768778596e-03 2.107985255674813506e-04 4.941939532100564358e-04 -4.814954674721989413e-04 -2.908643151561645106e-04 3.323039407346574294e-04 3.323039407346574294e-04 -2.908643151557870998e-04 -4.814954674721989413e-04 4.941939532104338466e-04 2.107985255680470331e-04 -6.494077572768400426e-03 2.173660619571182728e-02 1.712011140473174597e+00
1.717042220039925793e+00 2.183984258879633975e-02 -6.425811986251569151e-03 2.206375381011666068e-04 4.717968923292176447e-04 -4.734718849593924899e-04 -2.800335314845720175e-04 3.262569623933043463e-04 3.262569623933043463e-04 -2.800335314847607229e-04 -4.734718849593924899e-04 4.717968923292176447e-04 2.206375381009780369e-04 -6.425811986251380066e-03 2.183984258879633975e-02 1.717042220039925793e+00
1.722151769313106762e+00 2.190303415035280490e-02 -6.355165648720451782e-03 2.304999327896670169e-04 4.491214112263307908e-04 -4.647163657432930198e-04 -2.684519312887984196e-04 3.190120599108285508e-04 3.190120599110172562e-04 -2.684519312891758304e-04 -4.647163657436704305e-04 4.491214112265194962e-04 2.304999327896670169e-04 -6.355165648720074480e-03 2.190303415035261062e-02 1.722151769313106762e+00
