0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.385713968377355498e-01 -4.665549239417586536e-02 -3.641313747458070627e-02 -3.051284364324239121e-02 -2.819344208205929944e-02 -2.481876114220675500e-02 -2.274929471733756411e-02 -2.161279327024804089e-02 -2.067023608394862391e-02 -1.993283535373080798e-02 -1.799118652102521185e-02
4.595584863142967436e-01 2.708057874164165879e-01 1.954493681083447898e-01 1.611655959239700064e-01 1.402532876125101580e-01 1.259106108516298561e-01 1.151043989162605641e-01 1.076754522896377214e-01 1.002960431436698829e-01 9.517427693127843147e-02 9.020452928424277372e-02
4.537995316642005061e-01 4.217849070000619371e-01 3.496429480807020096e-01 3.018437688882250058e-01 2.698123393110289925e-01 2.452773768022279699e-01 2.270864768965326075e-01 2.125712306245525485e-01 2.009346537587330395e-01 1.895441356690423795e-01 1.805065298174169941e-01
4.458418471007576378e-01 4.429467728502411994e-01 4.154307112783738876e-01 3.814133629547158955e-01 3.524212484306772919e-01 3.283817398020734690e-01 3.084768537552300405e-01 2.915016060461724234e-01 2.772624246881357224e-01 2.643081152266875122e-01 2.531713203565531534e-01
4.386473683345567531e-01 4.402999468157356433e-01 4.345673924334433336e-01 4.194958229990459198e-01 4.003083954392787081e-01 3.818968654241033378e-01 3.657103318964724514e-01 3.513361074348719248e-01 3.376974406977768517e-01 3.249554013675347020e-01 3.133291845858166558e-01
4.416047925967027110e-01 4.420328858680228623e-01 4.409489825595079848e-01 4.359321504245201040e-01 4.270396156145904731e-01 4.172948135741589848e-01 4.058168509015155911e-01 3.944377043047363474e-01 3.832036361858917051e-01 3.727601681788836330e-01 3.620443980967936737e-01
4.505609784675661533e-01 4.500263723118310688e-01 4.504016924118562359e-01 4.487566818716637873e-01 4.456626796972174565e-01 4.404469841955763187e-01 4.334396044448072249e-01 4.264709454407425993e-01 4.184129142993797679e-01 4.108269663586499032e-01 4.026832825390572745e-01
4.427531398752606040e-01 4.425886087775480759e-01 4.441339751051041618e-01 4.445038269516426443e-01 4.435533389082970679e-01 4.414384863060288322e-01 4.389819766637503284e-01 4.350233653301617265e-01 4.307541525926170678e-01 4.258787181186232118e-01 4.195835414620714965e-01
4.475603133405266498e-01 4.475264266398639168e-01 4.486061168792993548e-01 4.479414779604372621e-01 4.480941873928568353e-01 4.474451443319745203e-01 4.475593388779594006e-01 4.458445108807582713e-01 4.431151796795506081e-01 4.394684360988764249e-01 4.368916398792520583e-01
4.485246183667048192e-01 4.487291396916062713e-01 4.494291293823979849e-01 4.499563553666383608e-01 4.494214446943637364e-01 4.504849638385394761e-01 4.497374108326209763e-01 4.488585714123130010e-01 4.477058192771550260e-01 4.469424256520603822e-01 4.449642912640554004e-01
4.545836136617225076e-01 4.540338200036528882e-01 4.541071612417261760e-01 4.550298374625311726e-01 4.550786225786545569e-01 4.550766024562062362e-01 4.556783218589987028e-01 4.554635040678589597e-01 4.547454004045314857e-01 4.533900835713620681e-01 4.521092983707254986e-01
4.511386808358210376e-01 4.517365167317758945e-01 4.525726254241258517e-01 4.537321501682237690e-01 4.542468750639965802e-01 4.541194793104607053e-01 4.538527955108276890e-01 4.533288110963756834e-01 4.533631237881737830e-01 4.534337823698181280e-01 4.541557193416169147e-01
4.567516077459447543e-01 4.571296088139751301e-01 4.573661102054565886e-01 4.577550920492248765e-01 4.576499214933527626e-01 4.580051403943935506e-01 4.578472435467220714e-01 4.573073621992865267e-01 4.569670320300569522e-01 4.569643254981886060e-01 4.562124216564811818e-01
4.497272026583130078e-01 4.508614191089687639e-01 4.509342910174984342e-01 4.518102747861965640e-01 4.526783119580179982e-01 4.527893759928183770e-01 4.522739409708997349e-01 4.519785278936921391e-01 4.516213936018017572e-01 4.517664598243205654e-01 4.526606357316485529e-01
4.599488632063447047e-01 4.587296980316716843e-01 4.588976376449322991e-01 4.594909961958207889e-01 4.595587565157758791e-01 4.600172312707384026e-01 4.590465279323702186e-01 4.586023461103361232e-01 4.582894968396329372e-01 4.587653347859467212e-01 4.584527106072664449e-01
4.630065617152395729e-01 4.632187741836237826e-01 4.630183679885230275e-01 4.629724128941938854e-01 4.639893890425998424e-01 4.633644434731041817e-01 4.630986985747778117e-01 4.624644464416666767e-01 4.629462483469540812e-01 4.622883903302811848e-01 4.621019304264577521e-01
4.566877040405661892e-01 4.558646776695915448e-01 4.554198452420210597e-01 4.558598865583394222e-01 4.571272119851136906e-01 4.568104418372053721e-01 4.563148768999532590e-01 4.561826336885861366e-01 4.549501326243375887e-01 4.547779610611473178e-01 4.560804096057629597e-01
4.630065617152411273e-01 4.632187741836246153e-01 4.630183679885241377e-01 4.629724128941946071e-01 4.639893890426005085e-01 4.633644434731049588e-01 4.630986985747785889e-01 4.624644464416670098e-01 4.629462483469546918e-01 4.622883903302819064e-01 4.621019304264586958e-01
4.599488632063444271e-01 4.587296980316720729e-01 4.588976376449321881e-01 4.594909961958207334e-01 4.595587565157758791e-01 4.600172312707384026e-01 4.590465279323702186e-01 4.586023461103359566e-01 4.582894968396328816e-01 4.587653347859466657e-01 4.584527106072663338e-01
4.497272026583117310e-01 4.508614191089677092e-01 4.509342910174974350e-01 4.518102747861957869e-01 4.526783119580169990e-01 4.527893759928179884e-01 4.522739409708987357e-01 4.519785278936915285e-01 4.516213936018006470e-01 4.517664598243195662e-01 4.526606357316474982e-01
4.567516077459435886e-01 4.571296088139742975e-01 4.573661102054552008e-01 4.577550920492237108e-01 4.576499214933518744e-01 4.580051403943924959e-01 4.578472435467209611e-01 4.573073621992855275e-01 4.569670320300558974e-01 4.569643254981872182e-01 4.562124216564800716e-01
4.511386808358208711e-01 4.517365167317761165e-01 4.525726254241263513e-01 4.537321501682239910e-01 4.542468750639970243e-01 4.541194793104610938e-01 4.538527955108279111e-01 4.533288110963759610e-01 4.533631237881741716e-01 4.534337823698186276e-01 4.541557193416168592e-01
4.545836136617213974e-01 4.540338200036527216e-01 4.541071612417257874e-01 4.550298374625303954e-01 4.550786225786540018e-01 4.550766024562056256e-01 4.556783218589980922e-01 4.554635040678585711e-01 4.547454004045309861e-01 4.533900835713615129e-01 4.521092983707251101e-01
4.485246183667049302e-01 4.487291396916067154e-01 4.494291293823980959e-01 4.499563553666385829e-01 4.494214446943635144e-01 4.504849638385397537e-01 4.497374108326208653e-01 4.488585714123129455e-01 4.477058192771549150e-01 4.469424256520609928e-01 4.449642912640552339e-01
4.475603133405260392e-01 4.475264266398630841e-01 4.486061168792986331e-01 4.479414779604365959e-01 4.480941873928561692e-01 4.474451443319739097e-01 4.475593388779586235e-01 4.458445108807573831e-01 4.431151796795500530e-01 4.394684360988757588e-01 4.368916398792515587e-01
4.427531398752601044e-01 4.425886087775472433e-01 4.441339751051036622e-01 4.445038269516422558e-01 4.435533389082966793e-01 4.414384863060283881e-01 4.389819766637498288e-01 4.350233653301612269e-01 4.307541525926166237e-01 4.258787181186231008e-01 4.195835414620704418e-01
4.505609784675633778e-01 4.500263723118286263e-01 4.504016924118541265e-01 4.487566818716615114e-01 4.456626796972155136e-01 4.404469841955743759e-01 4.334396044448051710e-01 4.264709454407406564e-01 4.184129142993776029e-01 4.108269663586485154e-01 4.026832825390553317e-01
